Thu Aug  8 13:26:36 2013		Afterlife	The Magus	White Island
Fri Aug 23 05:38:42 2013		Ray Guillette	Mobius III	A Sombient Collection- The Throne Of Drones
Fri Aug 23 05:42:04 2013		Morton Feldman	Feldman: Voice, Violin & Piano	Only
Fri Aug 23 05:47:13 2013		Amadinda Percussion Group	Doll's House Story	Amadinda
Fri Aug 23 05:59:05 2013		Robert Fripp & Brian Eno	Wind On Water	Ambient Volume 2- Imaginary Landscapes (1)
Fri Aug 23 06:03:45 2013		Jansen/Barbieri	When Things Dream	Ambient Volume 2- Imaginary Landscapes (1)
Fri Aug 23 06:06:05 2013		Wes R. D. Wraggett	Chants Of The Apocalypse: Icarus Strictures Part Two; Fanfare;	n/a
Fri Aug 23 06:08:49 2013		Lisa Walker	Transients	Grooved Whale
Fri Aug 23 06:16:41 2013		Artemiev, Artemiy	Mirage	Point Of Intersection
Fri Aug 23 06:28:37 2013		Mother Mallard	Part Nine (1980)	The Continuing Story of Counterpoint Parts 9-12
Fri Aug 23 06:44:18 2013		Peter Hill	Messia:Prel/2: Chant d'extase dans un paysage triste	Messiaen-Preludes, Etudes, Canteyodjaya: Hill UNICORN
Fri Aug 23 06:51:54 2013		Pauline Vaillancourt	Le Plus Bel Exemple	Ne Blamez Jamais Les Bedouins
Fri Aug 23 06:53:21 2013		Laraaji	The Dance No 1	Ambient 3: Day Of Radiance
Fri Aug 23 07:02:16 2013		Eno, Moebius & Roedelius	Broken Head	After The Heat
Fri Aug 23 07:07:27 2013		Terre Thaemlitz	Fat Chair	Tranquilizer
Fri Aug 23 07:13:00 2013		Popol Vuh	Si haJing woChuang ru-Meng pato4	Affensunde
Fri Aug 23 07:21:00 2013		Towering Inferno	Part II: Not Me	Kaddish
Fri Aug 23 07:24:54 2013		Byzar	Subtyranya	Incursions In Illbient
Fri Aug 23 07:27:25 2013		Brian Eno	Triennale	The Shutov Assembly
Fri Aug 23 07:31:05 2013		Joshua Pierce	Cage: & The Earth Shall Bear Again	Cage: Works For Piano & Prepared Piano, Vol. 1
Fri Aug 23 07:34:07 2013		Angus Maclaurin	Sea Shanti	Glass Music
Fri Aug 23 07:38:27 2013		Max Eastley	Fruit Flies Before The Seance	Solar: A Music Travelogue Volume One
Fri Aug 23 07:45:54 2013		Klaus Schulze	La Vie Secrete: Exercises Spirituelles	La Vie Electronique 6 [[Disc 3]]
Fri Aug 23 07:52:59 2013		Wendy Carlos	Incantation	n/a
Fri Aug 23 07:59:15 2013		Moebius & Plank	Solar Plexus	Rastakraut Pasta & Material
Fri Aug 23 08:03:59 2013		Jon Hassell	Gift Of Fire	A Brief History Of Ambient Volume 1 [Disc 2]
Fri Aug 23 08:08:41 2013		Margaret Leng Tan	Cage: Suite For Toy Piano- Mvt. 2	Cage: The Seasons
Fri Aug 23 08:10:09 2013		TTU	Shiva Descending	Solar: A Music Travelogue Volume One
Fri Aug 23 08:17:15 2013		William Orbit	The Monkey King	A Brief History Of Ambient Volume 1 [Disc 2]
Fri Aug 23 08:22:21 2013		Harold Budd With Zeitgeist	And Then I Alone Am Alone.	She Is A Phantom
Fri Aug 23 08:26:42 2013		Karin Hoghielm	Lame'nto	Hoghielm: Apocryphal
Fri Aug 23 08:30:54 2013		Paul Dresher	Other Fire	Dresher: Water Dreams / Other Fire / Stone, C.: Hop Ken / Wall Me Do / Demarinis: Kokole / I Want You
Fri Aug 23 08:41:53 2013		Tangerine Dream	Fauni-Gena	The Collection
Fri Aug 23 08:52:08 2013		Roger Eno	Newton's Statue	Lost In Translation
Fri Aug 23 08:54:18 2013		Ryuichi Sakamoto	Milan, 1909	Soundbytes
Fri Aug 23 08:58:34 2013		Harold Budd	Coyote (Album Version)	The White Arcades
Fri Aug 23 09:00:52 2013		Kronos Quartet	Volans: String Quartet #1, `White Man Sleeps`- Mvt. 1	n/a
Fri Aug 23 09:05:19 2013		TCH	Substantia Nigra	Sinflower
Fri Aug 23 09:07:07 2013		Edgar Froese	NGC 891	Aqua
Fri Aug 23 09:20:24 2013		Steve Reich	Piano Phase	Another Look At The Counterpoint
Fri Aug 23 09:32:59 2013		Synergy	Terra Incognita	Cords
Fri Aug 23 09:36:30 2013		Material	The End Of Words	A Brief History Of Ambient Volume 1 [Disc 2]
Fri Aug 23 09:40:18 2013		David Behrman	A Traveller's Dream Journal- Setting A	Leapday Night
Fri Aug 23 09:49:28 2013		Hans Joachim Roedelius	Mein Freund Farouk	Wenn Der Sudwind Weht
Fri Aug 23 09:53:36 2013		Paul Bowles	The Sheltering Sky	Baptism of Solitude
Fri Aug 23 10:04:54 2013		Robert Fripp	The Gates Of Paradise	The Gates of Paradise
Fri Aug 23 10:18:34 2013		Oval	Do While Apple-X	94diskont
Fri Aug 23 10:22:35 2013		Steve Roach	Empowerment	Empetus
Fri Aug 23 10:26:14 2013		Pierre Henry	Henry (P): Le Livre Des Morts Egyptien- Negation	Henry (P): Le Livre Des Morts Egyptien
Fri Aug 23 10:30:37 2013		Claire Laronde	Vibration De La Matiere	Electroshock Presents: Electroacoustic Music- Volume V
Fri Aug 23 10:45:14 2013		Atoi	Xibalba Be (Maha Kali Ma)	Atoi Mystery School- Y2kaos- Disc B : Atoi Live
Fri Aug 23 10:50:42 2013		Laurie Radford	enclave [ex.]	DISContact! II [Disc 1]
Fri Aug 23 10:53:34 2013		Harry Partch	The Bewitched- 1. Background For The Transfiguration Of America	n/a
Fri Aug 23 10:58:08 2013		Robert Fripp & Brian Eno	Lyra	The Equatorial Stars
Fri Aug 23 11:05:28 2013		Bruce Gilbert	The Book (w/ thanks to Daniel Menche)	Antitrade
Fri Aug 23 11:07:34 2013		Rosalind Bevan, Yvar Mikashoff, Ole Orsted	Stockhausen: Mantra- 14. 56', 33'	Stockhausen: Mantra
Fri Aug 23 11:10:55 2013		Rhomb	360 Degree Theme	360 Degrees- A Foundry Project
Fri Aug 23 11:14:55 2013		CelloCosmos	MacroCosmos (One)	CelloCosmos
Fri Aug 23 11:19:28 2013		Jay Clayton, Joshua Pierce	Cage: She Is Asleep- 1. Duet For Voice & Prepared Piano	Cage: Works For Piano & Prepared Piano, Vol. 1
Fri Aug 23 11:26:36 2013		Robert Normandeau	Spleen [ex.]	DISContact! II [Disc 1]
Fri Aug 23 11:29:29 2013		Peter Hill	Messia:Prel/3: Le nombre leger	Messiaen-Preludes, Etudes, Canteyodjaya: Hill UNICORN
Fri Aug 23 11:31:05 2013		Paul Schutze	The Left Remembers	Green Evil
Fri Aug 23 11:37:09 2013		Popol Vuh	Aguirre	Musique Mechanique: European Trance / Transcontinental Space
Fri Aug 23 11:42:56 2013		The Future Sound Of London	Ill Flower	Lifeforms [Disc 1]
Fri Aug 23 11:46:17 2013		John Winiarz	Jack in a (Music) Box	DISContact! II [Disc 1]
Fri Aug 23 11:48:41 2013		Lisa Walker	Boogie/Wave (Edit)	EarthEar Radio Volume 2: Winter 2002
Fri Aug 23 11:53:48 2013		Michael Stearns & Miguel Rivera	Labyrinth	Musique Mechanique: Electronic Music From 1971 to 1994
Fri Aug 23 12:00:38 2013		Towering Inferno	Part I: the Rose (I)	Kaddish
Fri Aug 23 12:04:18 2013		Brian Eno	Innocenti	The Shutov Assembly
Fri Aug 23 12:08:17 2013		Terre Thaemlitz	Hovering Glows	Tranquilizer
Fri Aug 23 12:17:15 2013		Harold Budd & Brian Eno	Their Memories	A Brief History Of Ambient Volume 1 [Disc 1]
Fri Aug 23 12:19:46 2013		Chris De Giere	Kimchi Tastes Of Summer	Bibimbap
Fri Aug 23 12:25:59 2013		Thermal	Embers	360 Degrees- A Foundry Project
Fri Aug 23 12:35:16 2013		Joshua Pierce	Cage: For M. C. & D T.	Cage: Works For Piano & Prepared Piano, Vol. 1
Fri Aug 23 12:36:09 2013		Robert Fripp & The League Of The Crafty Guitarists	Chiara	Show of hands
Fri Aug 23 12:37:04 2013		Klaus Schulze	The Other Oberhausen Tape: C'est Alors Que Picasso	La Vie Electronique 6 [[Disc 1]]
Fri Aug 23 12:49:18 2013		Michael Tilson Thomas: London Symphony Orchestra	Reich: The Four Sections- 3. Winds & Brass	Reich: The Four Sections, Music For Mallet Instruments, Voices & Organ
Fri Aug 23 12:55:16 2013		James Johnson	House Of Mist	The Butterfly Chamber
Fri Aug 23 12:59:58 2013		Eno, Moebius & Roedelius	The Shade	After The Heat
Fri Aug 23 13:02:58 2013		Tangerine Dream	Circulation Of Events	The Analogue Space Years 1969-1973
Fri Aug 23 13:08:40 2013		Wendy Carlos	March From A Clockwork Orange (Ninth Symphony, Fourth Movement,	n/a
Fri Aug 23 13:15:30 2013		A Produce	Slow Voyage	Reflect Like A Mirror, Respond Like An Echo
Fri Aug 23 13:18:48 2013		Mother Mallard	The Continuing Story of Counterpoint, Part 6	The Continuing Story of Counterpoint, Part 5-8
Fri Aug 23 13:32:57 2013		Irwmin Schmidt/Bruno Spoerri	Rapido De Noir	A Brief History Of Ambient Volume 1 [Disc 1]
Fri Aug 23 13:39:22 2013		Kronos Quartet	Schinttke: Quartet No. 3	Winter Was Hard
Fri Aug 23 13:58:07 2013		Richard Bone	Part Four	Vesperia
Fri Aug 23 14:07:41 2013		Les Percussions De Strasbourg	Xenakis: Pleiades- Metaux	Xenakis: Pleiades
Fri Aug 23 14:20:46 2013		MaJaLe & Unis, Vir	Falling Sky	Imaginarium
Fri Aug 23 14:25:08 2013		Celia Green	In The Extreme	em:t 2000 [Disc 1]
Fri Aug 23 14:33:59 2013		Ban Ben Long [?]	The Last Emperor- Theme	n/a
Fri Aug 23 14:39:48 2013		Ravi Shankar & Philip Glass	Offering	Passages
Fri Aug 23 14:49:21 2013		Paul Bowles	The Circular Valley	Baptism of Solitude
Fri Aug 23 14:52:27 2013		Xopher Davidson	pool of mercury	A Sombient Collection- The Throne Of Drones
Fri Aug 23 14:57:06 2013		Robert Fripp	The Gates Of Paradise	The Gates of Paradise
Fri Aug 23 15:08:27 2013		Mari Kimura And Roberto Morales Manzanares	Montes Sirenas	Mari Kimura And Roberto Morales Manzanares- Leyendas (777405006929) (2000)
Fri Aug 23 15:14:06 2013		Harold Budd	The Room (Album Version)	The White Arcades
Fri Aug 23 15:16:58 2013		Adgar Froese	Panorphelia	A Brief History Of Ambient Volume 1 [Disc 2]
Fri Aug 23 15:25:27 2013		Jose Halac	Ball, Sincretismo #4	n/a
Fri Aug 23 15:33:59 2013		Amadinda Percussion Group	Piano Phase	Amadinda
Fri Aug 23 15:45:33 2013		EM	Reflective	360 Degrees- A Foundry Project
Fri Aug 23 15:50:06 2013		Robert Fripp & Brian Eno	Evening Star	The Essential Fripp & Eno
Fri Aug 23 15:57:32 2013		Balanescu Quartet	East	Luminitza
Fri Aug 23 16:01:25 2013		Margaret Leng Tan	Cage: Suite For Toy Piano- Mvt. 3	Cage: The Seasons
Fri Aug 23 16:02:48 2013		Synergy	On Presuming To Be Modern II	Cords
Fri Aug 23 16:05:39 2013		CelloCosmos	Grand Shift	CelloCosmos
Fri Aug 23 16:17:14 2013		Final	Despotic	One
Fri Aug 23 16:24:51 2013		Paul Schutze	The Memory Of Water	Green Evil
Fri Aug 23 16:29:51 2013		Karin Hoghielm	Vocalis	Hoghielm: Apocryphal
Fri Aug 23 16:31:45 2013		Steve Reich	Violin Phase	Octet/Music for a Large Ensemble/Violin Phase
Fri Aug 23 16:46:45 2013		Adrian Moore	Becalmed 1 (2001)	Presence III [Disc 2]
Fri Aug 23 16:50:33 2013		Hywel Davies	Apus Apus	Em:T 1197
Fri Aug 23 16:58:51 2013		Rosalind Bevan, Yvar Mikashoff, Ole Orsted	Stockhausen: Mantra- 3. 06', 38'	Stockhausen: Mantra
Fri Aug 23 17:03:37 2013		Herbert Henck	Klavierstucke	Music Of Our Time
Fri Aug 23 17:05:37 2013		M. Griffin	Escape/Approach	Sudden Dark
Fri Aug 23 17:10:34 2013		Towering Inferno	Part IV: the Rose (II)	Kaddish
Fri Aug 23 17:14:01 2013		Brian Eno	Neroli	Sonora Portraits
Fri Aug 23 17:19:07 2013		Gregory Jay Lowe	Song Of The Turtle	DISContact II [Disc 2]
Fri Aug 23 17:21:21 2013		Stephen Drury	Cage: One	Complete John Cage Edition, Vol. 13- The Piano Works 1
Fri Aug 23 17:30:41 2013		Chas Smith	An Hour Out Of Desert Center	An Hour Out Of Desert Center
Fri Aug 23 17:39:15 2013		Martin Fumarola	SC (1999-2000)	Presence III [Disc 1]
Fri Aug 23 17:42:07 2013		Joshua Pierce	Sonata #5	n/a
Fri Aug 23 17:43:26 2013		Francis Dhomont	L'electro	DISContact! II [Disc 1]
Fri Aug 23 17:44:38 2013		Klaus Schulze	Georg Trakl	X [Disc 1]
Fri Aug 23 18:10:33 2013		Robert Fripp & The League Of The Crafty Guitarists	Eye of the Needle	Show of hands
Fri Aug 23 18:13:31 2013		Bill Nelson	Loving Tongues	Pavilions Of The Heart And Soul
Fri Aug 23 18:17:36 2013		William Winant, Deborah Dietrich, Karen Rosenak, David Abel	Feldman: Rothko Chapel 3	Feldman: Rothko Chapel, Why Patterns?
Fri Aug 23 18:20:27 2013		Brian Eno	Tal Coat	Ambient Volume 2- Imaginary Landscapes (1)
Fri Aug 23 18:25:29 2013		Paul Bowles	You Are Not I	Baptism of Solitude
Fri Aug 23 18:25:41 2013		David Behrman	Interspecies Smalltalk- Part 1	Leapday Night
Fri Aug 23 18:35:15 2013		Final	Awake But Numb	One
Fri Aug 23 18:38:50 2013		Kronos Quartet	Riley: Salome Dances For Peace- 2. Conquest Of The War Demons:	n/a
Fri Aug 23 18:42:23 2013		Saulius Sondeckis: Lithuanian Chamber Orchestra	Part: Psalom	Part: Litany
Fri Aug 23 18:49:06 2013		Bernard Fort	Forestiere (edit)	EarthEar Radio Volume 2: Winter 2002
Fri Aug 23 18:52:54 2013		Terre Thaemlitz	Fina/Departure	Tranquilizer
Fri Aug 23 18:56:49 2013		Pierre Henry	Henry (P): Le Livre Des Morts Egyptien- Transformation	Henry (P): Le Livre Des Morts Egyptien
Fri Aug 23 19:01:21 2013		Robert Fripp & Brian Eno	Evening Star	The Essential Fripp & Eno
Fri Aug 23 19:08:38 2013		Carl Stone	Gadberry's 1989	Mom's
Fri Aug 23 19:17:59 2013		Popol Vuh	Si haJing woChuang ru-Meng pato49	Affensunde
Fri Aug 23 19:25:07 2013		Moebius & Plank	Two Oldtimers	Begegnungen
Fri Aug 23 19:32:06 2013		Klaus Schulze	Nostalgic Echo: Autumn Sonata	La Vie Electronique 5 [[Disc 2]]
Fri Aug 23 19:37:36 2013		A Produce/Chas Smith	Empty Pause	Inscape & Landscape
Fri Aug 23 19:41:31 2013		Buono, Robert Del	Harmonica	DISContact! II [Disc 1]
Fri Aug 23 19:43:48 2013		Robert Fripp & The League Of The Crafty Guitarists	Burning Siesta	Show of hands
Fri Aug 23 19:45:07 2013		Ian Chuprun	Duet [for headphones]	DISContact! II [Disc 1]
Fri Aug 23 19:47:30 2013		Wendy Carlos	Theme From A Clockwork Orange (Beethoviana)	Clockwork Orange- Complete Original Score
Fri Aug 23 19:49:06 2013		Harold Budd	Algebra Of Darkness (Album Version)	The White Arcades
Fri Aug 23 19:55:20 2013		Bad Data	One By Four By Nine	em:t explorer [Disc 1]
Fri Aug 23 20:01:07 2013		Partch, Harry; Anne LeBaron; Elizabeth Brown; Dean Drummond; Ne	Castor and Pollux (Partch)	n/a
Fri Aug 23 20:16:32 2013		Rosalind Bevan, Yvar Mikashoff, Ole Orsted	Stockhausen: Mantra- 3. 06', 38'	Stockhausen: Mantra
Fri Aug 23 20:21:20 2013		Steve Reich	Music For A Large Ensemble	Octet/Music for a Large Ensemble/Violin Phase
Fri Aug 23 20:36:40 2013		Forrest Fang	Filling The Bowl	Bibimbap
Fri Aug 23 20:42:17 2013		Beverley Johnston	Chronaxie	Impact
Fri Aug 23 20:53:42 2013		Kate Musker, Bill Frisell, Alexander Balanescu, Etc.	Bryars: After The Requiem	Bryars: After The Requiem
Fri Aug 23 21:09:09 2013		Laraaji	Meditation No 2	Ambient 3: Day Of Radiance
Fri Aug 23 21:16:52 2013		Eno, Moebius & Roedelius	Base & Apex	After The Heat
Fri Aug 23 21:21:06 2013		Steve Roach	Twilight Heat	Empetus
Fri Aug 23 21:23:54 2013		Stephen Drury	Cage: Music For Two	Complete John Cage Edition, Vol. 13- The Piano Works 1
Fri Aug 23 21:53:28 2013		Kim Cascone	Vortex Shedding [Bluecube Recombinant 02]	Microscopic Sound
Fri Aug 23 21:58:49 2013		Tangerine Dream	Circulation Of Events	The Analogue Space Years 1969-1973
Fri Aug 23 22:04:14 2013		Joshua Pierce	Sonata #7	n/a
Fri Aug 23 22:05:55 2013		TCH	Semipalatinsk (Experimental Passenger Part II)	Sinflower
Fri Aug 23 22:08:20 2013		Moebius	Nervos	Begegnungen
Fri Aug 23 22:11:45 2013		Beatsystem	Closely Tuned Drone	Em:t 2297
Fri Aug 23 22:20:57 2013		Ciamaga, Gustav	Possible Spaces No. 1	DISContact! II [Disc 1]
Fri Aug 23 22:23:27 2013		Ryuichi Sakamoto	Slat Dance	Soundbytes
Fri Aug 23 22:26:13 2013		Glen Velez	Velez Rubio	Rhythmcolor Exotica
Fri Aug 23 22:28:29 2013		Loop Guru	...Zen Bowls	The Fountains Of Paradise
Fri Aug 23 22:31:31 2013		Hans Reichel	Upper Larum	Lower Lurum
Fri Aug 23 22:35:19 2013		Robert Fripp	Interlude	1999
Fri Aug 23 22:39:32 2013		Vir Unis & Saul Stokes	Thermal Transfer	Thermal Transfer
Fri Aug 23 22:47:56 2013		Hans Joachim Roedelius	Ansinnen	Lustwandel
Fri Aug 23 22:48:32 2013		Amorphous Androgynous	Mountain Goat	A Brief History Of Ambient Volume 1 [Disc 1]
Fri Aug 23 22:53:04 2013		Michael Tilson Thomas: Steve Reich & Musicians	Reich: Music For Mallet Instruments, Voices & Electric Organ	Reich: The Four Sections, Music For Mallet Instruments, Voices & Organ
Fri Aug 23 23:09:42 2013		William Winant, Deborah Dietrich, Karen Rosenak, David Abel	Feldman: Rothko Chapel 2	Feldman: Rothko Chapel, Why Patterns?
Fri Aug 23 23:14:16 2013		Paul Dresher	Water Dreams	Dresher: Water Dreams / Other Fire / Stone, C.: Hop Ken / Wall Me Do / Demarinis: Kokole / I Want You
Fri Aug 23 23:26:27 2013		Microstoria	Quit Not Save	_Snd
Fri Aug 23 23:29:12 2013		The Future Sound Of London	Interstat	Lifeforms [Disc 2]
Fri Aug 23 23:30:09 2013		Angus Maclaurin	Secret Handshake Part I	Glass Music
Fri Aug 23 23:34:21 2013		Miasma	Settled Storm	em:t explorer [Disc 1]
Fri Aug 23 23:40:27 2013		Edgar Froese	Panorphelia	Aqua
Fri Aug 23 23:49:06 2013		Noise & Rhythm	A Filament in Strata	A Sombient Collection- The Throne Of Drones
Fri Aug 23 23:52:08 2013		Margaret Leng Tan; Dennis Russell Davies: American Composers Or	Cage: Concerto For Prepared Piano & Orchestra- Part 3	n/a
Fri Aug 23 23:56:11 2013		Christopher Franke	Electric Becomes Eclectic	A Brief History Of Ambient Volume 1 [Disc 1]
Fri Aug 23 23:59:43 2013		Staars	High Skies	360 Degrees- A Foundry Project
Sat Aug 24 00:02:48 2013		Thomas Koner	Subnival	em:t 2000 [Disc 1]
Sat Aug 24 00:07:50 2013		David Tudor	Pulsers	Three Works For Live Electronics
Sat Aug 24 00:27:53 2013		David Darling	Etude For T.O.D.	A Sombient Collection- The Throne Of Drones
Sat Aug 24 00:32:38 2013		Morton Feldman	Feldman: Voices & Cello	Only
Sat Aug 24 00:39:12 2013		CelloCosmos	MacroCosmos (Two)	CelloCosmos
Sat Aug 24 00:43:45 2013		Brian Eno/Jon Hassell	Delta Rain Dream	A Brief History Of Ambient Volume 1 [Disc 2]
Sat Aug 24 00:47:04 2013		Byzar	Purelove	Incursions In Illbient
Sat Aug 24 00:48:41 2013		Robert Fripp & The League Of The Crafty Guitarists	Circulation	Show of hands
Sat Aug 24 00:50:56 2013		Michael Brook	Earth Floor	A Brief History Of Ambient Volume 1 [Disc 2]
Sat Aug 24 00:55:20 2013		Dino Saluzzi	Remoteness: ... And The Years Went By	Andina
Sat Aug 24 00:58:00 2013		Mother Mallard	Part Eleven (1986)	The Continuing Story of Counterpoint Parts 9-12
Sat Aug 24 01:11:19 2013		Robert Fripp & Brian Eno	Terebellum	The Equatorial Stars
Sat Aug 24 01:18:53 2013		Brian Eno	Markgraph	The Shutov Assembly
Sat Aug 24 01:22:14 2013		Terry Riley	Music Of A Thousand Springs	In C- Shanghai Film Orchestra
Sat Aug 24 01:37:50 2013		Kronos Quartet	Riley: Salome Dances For Peace- The Ecstasy: Seduction Of The B	n/a
Sat Aug 24 01:40:59 2013		Michael Stearns	Voyager	Collected Thematic Works 1977-1987
Sat Aug 24 01:43:37 2013		Cluster & Eno	Schone Hande	Begegnungen
Sat Aug 24 01:46:27 2013		Warren Burt	La Strega Bianca della Luna II (The White Witch of the Moon)	Sonic Circuits VI
Sat Aug 24 01:54:40 2013		Popol Vuh	They Danced, They Loved as of The Old	70's Progressives
Sat Aug 24 01:59:10 2013		Pauline Vaillancourt	Yon Dzou Vladimir Oulinov	Ne Blamez Jamais Les Bedouins
Sat Aug 24 01:59:53 2013		Cosmic Jokers	Loving Frequencies	Planeten Sit-In
Sat Aug 24 02:03:05 2013		Towering Inferno	Part III: Juden	Kaddish
Sat Aug 24 02:03:49 2013		Chris Meloche	Extensions V [for Ionospheric Sounds, Trombone & Electronics]	DISContact II [Disc 2]
Sat Aug 24 02:06:33 2013		Artemiy Artemiev & Peter Frohmader	Zen Garden	Space Icon
Sat Aug 24 02:10:27 2013		Thomas Brinkmann	Studio 1 Variationen Gelb	Microscopic Sound
Sat Aug 24 02:14:38 2013		Vangelis	Movement 6	Mythodea: Music for the NASA Mission -- 2001 Mars Odyssey
Sat Aug 24 02:21:06 2013		Byrne/Eno	Mountain Of Needles	Ambient Volume 2- Imaginary Landscapes (1)
Sat Aug 24 02:23:30 2013		Joshua Pierce	Second Interlude	John Cage: Sonatas & Interludes for prepared Piano
Sat Aug 24 02:27:06 2013		Biosphere	En Trance	A Sombient Collection- The Throne Of Drones
Sat Aug 24 02:31:56 2013		Wendy Carlos	A Woman's Song	n/a
Sat Aug 24 02:35:39 2013		Klaus Schulze	Return of the Tempel: Midnight Blue	In Blue [Disc 2]
Sat Aug 24 02:45:08 2013		Margaret Leng Tan	Cage: Suite For Toy Piano- Mvt. 1	Cage: The Seasons
Sat Aug 24 02:46:39 2013		Ryuichi Sakamoto	Japan	Soundbytes
Sat Aug 24 02:49:37 2013		Hans Joachim Roedelius	Lustwandel	Lustwandel
Sat Aug 24 02:53:38 2013		Beverley Johnston	Steal the Thunder	Impact
Sat Aug 24 03:04:41 2013		Hans Reichel	Prelude to `Onkel Boskopp` (III)	n/a
Sat Aug 24 03:06:58 2013		Stephen Scott	The Tears of Niobe	Minerva's Web
Sat Aug 24 03:31:46 2013		Steve Reich	Music For Mallet Instruments, Voices And Organ	Another Look At The Counterpoint
Sat Aug 24 03:47:29 2013		Synergy	Delta Four	Games
Sat Aug 24 03:53:16 2013		Rosalind Bevan, Yvar Mikashoff, Ole Orsted	Stockhausen: Mantra- 6. 20', 00'	Stockhausen: Mantra
Sat Aug 24 03:58:03 2013		Michael Hoenig	Departure from the Northern Wasteland	Departure from the Northern Wasteland
Sat Aug 24 04:14:35 2013		Beatsystem	No Jumping Up And Down / Spooky Action At A Distance	Em:t 2297
Sat Aug 24 04:17:34 2013		David Behrman	Leapday Night- Scene 1	Leapday Night
Sat Aug 24 04:23:37 2013		Sarah Peebles	Nocturnal Premonitions	DISContact II [Disc 2]
Sat Aug 24 04:25:37 2013		Larval	Kristen's Death	2
Sat Aug 24 04:28:18 2013		Edgar Froese	Maroubra Bay	Epsilon In Malaysian Pale
Sat Aug 24 04:44:37 2013		Frank Perry	Treasure Of The Mountain	Solar: A Music Travelogue Volume One
Sat Aug 24 04:51:44 2013		Dennis Russell Davies: American Composers Orchestra	Cage: The Seasons- 3. Summer	Cage: The Seasons
Sat Aug 24 04:57:31 2013		Partch, Harry; Anne LeBaron; Elizabeth Brown; Dean Drummond; Ne	Archipelago (Brown)	n/a
Sat Aug 24 05:09:12 2013		Paul Bowles	Up Above World	Baptism of Solitude
Sat Aug 24 05:11:21 2013		Steve Roach	Merge	Empetus
Sat Aug 24 05:17:33 2013		Peter Garland	Old Men Of The Fiesta: Dance 1a; 1b; 1c	Border Music
Sat Aug 24 05:22:04 2013		David Parsons	Parsons: Pahla Loka	Inner Places
Sat Aug 24 05:31:59 2013		Harry Partch	The Bewitched- Epilogue	n/a
Sat Aug 24 05:33:36 2013		Bad Data	Deep Freeze	Em:T0094
Sat Aug 24 05:38:13 2013		Microstoria	Feld	_Snd
Sat Aug 24 05:43:02 2013		Ray Guillette	Mobius III	A Sombient Collection- The Throne Of Drones
Sat Aug 24 05:46:24 2013		Morton Feldman	Feldman: Voice, Violin & Piano	Only
Sat Aug 24 05:51:22 2013		Amadinda Percussion Group	Doll's House Story	Amadinda
Sat Aug 24 06:03:31 2013		Robert Fripp & Brian Eno	Wind On Water	Ambient Volume 2- Imaginary Landscapes (1)
Sat Aug 24 06:08:11 2013		Jansen/Barbieri	When Things Dream	Ambient Volume 2- Imaginary Landscapes (1)
Sat Aug 24 06:10:27 2013		Wes R. D. Wraggett	Chants Of The Apocalypse: Icarus Strictures Part Two; Fanfare;	n/a
