Thu Jan  1 00:02:18 2015	29	Slow Club	Christmas TV	Christmas Thanks For Nothing
Thu Jan  8 23:15:21 2015	14	Papercuts, The	Go Tell It On The Mountain	n/a
Thu Jan  8 23:17:35 2015	15	Vampire Weekend	Holiday	Contra
Thu Jan  8 23:19:54 2015	15	Basement Apartment	Stovepipe Wells	n/a
Thu Jan  8 23:21:59 2015	14	Lunchbox	Christmas Time Is Here	Kindercore Records Christmas, Volume 2 (Compilation)
Thu Jan  8 23:24:42 2015	16	Beach Boys	Melekalikimaka	Christmas With the Beach Boys
Thu Jan  8 23:27:08 2015	15	Finish Ticket	All I Want For Christmas Is You	n/a
Thu Jan  8 23:31:01 2015	13	Eastern Sea	Have Yourself A Merry Little Christmas	First Christmas
Thu Jan  8 23:35:57 2015	13	Sufjan Stevens	Ding-a-ling-a-ring-a-ling	Silver & Gold
Thu Jan  8 23:37:41 2015	14	Ike Reilly	Christmas Star	n/a
Thu Jan  8 23:41:17 2015	14	Matt Wertz	Christmas Just Ain't Christmas Without You	Snow Globe
Thu Jan  8 23:46:04 2015	15	Casiotone For The Painfully Alone	Traveling Salesman's Young Wife Home Alone On Christmas In Mont	Vs. Children
Thu Jan  8 23:48:31 2015	14	Bad Religion	Angels We Have Heard On High	Christmas Songs
Thu Jan  8 23:50:28 2015	14	XTC	Countdown To Christmas Party Time	Rag & Bone Buffet (Rare Cuts & Leftovers)
Thu Jan  8 23:54:29 2015	14	Magnuson	O Holy Night	XO For The Holidays
Thu Jan  8 23:58:12 2015	15	Joey Ramone	What A Wonderful World	Joey Ramone: Don't Worry About Me
Fri Jan  9 00:00:31 2015	14	Andrea Perry	Fat Aunt Bette (A Christmas Song)	n/a
Fri Jan  9 00:02:43 2015	15	Ciao Bella	Christmas Time	Kindercore Records Christmas, Volume 2 (Compilation)
Fri Jan  9 00:06:10 2015	15	Good Old War	Snow Falls Down	Paste Holiday Sampler 2013 (Compilation)
Fri Jan  9 00:09:19 2015	15	Jens Lekman	The Cold Swedish Winter	When I Said I Wanted to Be Your Dog
Fri Jan  9 00:13:08 2015	16	Ryan Adams	Hey Parker It's Christmas	Jacksonville City Nights
Fri Jan  9 00:16:50 2015	15	Elvis Presley	Santa Claus Is Back in Town	Elvis' Christmas Album
Fri Jan  9 00:19:10 2015	21	Mumford & Sons	Winter Winds	Sigh No More
Fri Jan  9 00:22:46 2015	17	Charles Afton	Dance Of The Sugar Plum Fairy	Reindeer Room Volume II - A Christmas Chillout
Fri Jan  9 00:26:39 2015	17	Piney Gir	A Cheery Christmas	XO for the Holidays Vol 3
Fri Jan  9 00:29:19 2015	15	Eels	Everything's Gonna Be Cool This Christmas	Xfm: It's A Cool, Cool Christmas
Fri Jan  9 00:32:09 2015	16	Pines, The	Silver Bells	n/a
Fri Jan  9 00:35:45 2015	16	Slow Club	Christmas (Baby Please Come Home)	Christmas Thanks for Nothing Ep
Fri Jan  9 00:38:35 2015	16	Seabear	In Winters Eyes	We Built A Fire
Fri Jan  9 00:42:20 2015	16	Amor De Dias	Season of Light	Street of the Love of Days
Fri Jan  9 00:45:12 2015	16	Julie Doiron	Christmas Eve Blues	Do you EAR what I EAR?
Fri Jan  9 00:47:24 2015	17	Fred Thomas	Snow Bight	Flood
Fri Jan  9 00:49:18 2015	16	El Vez	Feliz Navi-Nada	Xfm: It's A Cool, Cool Christmas
Fri Jan  9 00:51:44 2015	17	Guided By Voices	Kicker Of Elves	Bee Thousand
Fri Jan  9 00:53:00 2015	17	Rosebuds, The	When It's Cold	Christmas Tree Island
Fri Jan  9 00:56:00 2015	16	Tracey Thorn	Snow in Sun	Tinsel and Lights
Fri Jan  9 00:58:18 2015	14	Tea For Julie	And Winter Calls	n/a
Fri Jan  9 01:00:36 2015	14	Adam Franklin	Winter Girls	Spent Bullets
Fri Jan  9 01:04:40 2015	13	Vacancies, The	Father Christmas	n/a
Fri Jan  9 01:07:44 2015	13	Kid Congo & The Pink Monkey Birds	Kris Kringle Ju Ju	Dracula Boots
Fri Jan  9 01:10:41 2015	14	She & Him	Little Saint Nick	A Very She & Him Christmas
Fri Jan  9 01:12:38 2015	15	Katrina Stone	Deck The Halls	n/a
Fri Jan  9 01:15:59 2015	14	Girl in a Coma	Blue Christmas	A Blackheart Christmas (Compilation)
Fri Jan  9 01:18:20 2015	14	Jars Of Clay	Love Came Down At Christmas	Christmas Songs
Fri Jan  9 01:21:07 2015	14	Jessica Pare	Zou Bisou Bisou (Scotch + Soda Remix By Iamx)	n/a
Fri Jan  9 01:24:01 2015	14	dB's, The	Christmas Time	Christmas Time Again
Fri Jan  9 01:27:37 2015	15	aislers set	Christmas Song	The Last Match
Fri Jan  9 01:29:51 2015	15	Weezer	Hark! The Herald Angels Sing	Christmas With Weezer EP
Fri Jan  9 01:31:31 2015	17	Galaxie 500	Snowstorm	On Fire
Fri Jan  9 01:36:21 2015	15	Bright Eyes	Away In A Manger	[A Christmas Album]
Fri Jan  9 01:39:12 2015	15	Ween	Silent Night	n/a
Fri Jan  9 01:40:44 2015	15	Over The Rhine	Blood Oranges In The Snow	n/a
Fri Jan  9 01:46:29 2015	14	bAd bAd	Donde Esta Santa's Claws?	n/a
Fri Jan  9 01:48:32 2015	14	Layaways, The	Angels We Have Heard On High	Maybe Next Year
Fri Jan  9 01:50:09 2015	14	Foxtails Brigade	Saturday's Gone	Time Is Passed
Fri Jan  9 01:54:10 2015	14	Taxes	Missouri Loves Company	n/a
Fri Jan  9 01:56:58 2015	14	River Whyless	Jingle Bells	n/a
Fri Jan  9 02:00:40 2015	13	Moor, The	Warm Winter	n/a
Fri Jan  9 02:04:26 2015	13	Mama Gypsy	What Child Is This	A Rock By The Sea Christmas :: Volume Three
Fri Jan  9 02:07:26 2015	13	Eleanor Friedberger	Santa, Bring My Baby Back (To Me)	Christmas Rules (Compilation)
Fri Jan  9 02:12:49 2015	11	Zerbin	God Rest Ye Merry Gentlemen	n/a
Fri Jan  9 02:14:46 2015	13	Long Winters	Christmas With You Is The Best	The OC: Chrismukkah album
Fri Jan  9 02:17:14 2015	12	Six Cents And Natalie	Secret Santa (You Could Be The One)	Kindercore Records Christmas, Volume 2 (Compilation)
Fri Jan  9 02:20:40 2015	12	Ben Kweller	It Ain't Christmas Yet	n/a
Fri Jan  9 02:23:03 2015	12	Maggie Chapman	Make It Rain, Dear	n/a
Fri Jan  9 02:26:04 2015	12	Laura Marling	Goodbye England (Covered In Snow)	I Speak Because I Can
Fri Jan  9 02:29:13 2015	13	Wormburner	Bells of St. Ignatius	Bells of St. Ignatius
Fri Jan  9 02:32:32 2015	12	Raveonettes, The	The Christmas Song	The OC: Chrismukkah album
Fri Jan  9 02:34:44 2015	12	Sufjan Stevens	Sister Winter	Peace: Songs for Christmas, Vol. V
Fri Jan  9 02:39:23 2015	17	Elvis Presley	Blue Christmas	n/a
Fri Jan  9 02:41:56 2015	124	AM & Shawn Lee	Winter Sun	Celestial Electric
Fri Jan  9 02:44:57 2015	12	Andrea Nardello	Bella (Christmas Morning)	n/a
Fri Jan  9 02:47:41 2015	12	Sean Bones	If You Hear A Knock	Do you EAR what I EAR?
Fri Jan  9 02:51:02 2015	12	Smithereens, The	Christmas	Tommy
Fri Jan  9 02:54:32 2015	13	Musye Mycanique	White Christmas	n/a
Fri Jan  9 02:58:10 2015	14	Beach Boys	Dennis WIlson Christmas Message	Ultimate Christmas (Compilation)
Fri Jan  9 02:58:36 2015	14	Mayer Hawthorne	Christmas Time Is Here	n/a
Fri Jan  9 03:02:02 2015	15	Jingle Punx	O Come All Ye Faithful	n/a
Fri Jan  9 03:03:52 2015	16	Prayer For Animals	Riptide Yuletide	n/a
Fri Jan  9 03:08:09 2015	14	Mud	Father Christmas	A Foggy Holiday - Carols From The SF Scene
Fri Jan  9 03:11:07 2015	14	Blank Tapes	The Golden Winter	Daydreams
Fri Jan  9 03:13:25 2015	14	May Fire, The	It's A Marshmallow World	n/a
Fri Jan  9 03:16:24 2015	14	Saint Etienne	My Christmas Prayer	Xfm: It's A Cool, Cool Christmas
Fri Jan  9 03:19:41 2015	15	Low	Just Like Christmas	Christmas
Fri Jan  9 03:22:37 2015	33	Departure Lounge	Christmas Downer	Xfm: It's A Cool, Cool Christmas
Fri Jan  9 03:25:53 2015	14	Current Swell	Christmas Alone	Paste Holiday Sampler 2012 (Compilation)
Fri Jan  9 03:29:31 2015	15	Eastern Sea	Silver Bells	First Christmas
Fri Jan  9 03:32:31 2015	15	I Am The World Trade Center	Rockefeller Tree	Kindercore Records Christmas, Volume 2 (Compilation)
Fri Jan  9 03:35:12 2015	15	Poor Moon	Holiday	Poor Moon
Fri Jan  9 03:37:46 2015	16	Apples In Stereo	Winter Must Be Cold	Fun Trick Noisemaker
Fri Jan  9 03:41:02 2015	17	Tom Waits	Christmas Card From a Hooker In Minneapolis	Blue Valentine
Fri Jan  9 03:45:30 2015	20	Bowling For Soup	All I want for Christmas is you	Vol. 1/2-Merry Flippin' Christmas
Fri Jan  9 03:48:44 2015	17	Jon Troast	The Last Needle	odds & ends, bits & pieces
Fri Jan  9 03:52:18 2015	16	Foxtails Brigade	The Unloved	Time Is Passed
Fri Jan  9 03:55:54 2015	16	Sufjan Stevens	Angels We Have Heard On High	Hark! Songs For Christmas Volume 2
Fri Jan  9 04:00:02 2015	146	She & Him	Sleigh Ride	A Very She & Him Christmas
Fri Jan  9 04:02:33 2015	19	Joseph Childress	Last Christmas	n/a
Fri Jan  9 04:06:20 2015	16	Bethan	In The Bleak Midwinter	Paste Holiday Sampler 2012 (Compilation)
Fri Jan  9 04:10:17 2015	15	Smashing Pumpkins	Christmastime	A Very Special Christmas 3
Fri Jan  9 04:13:25 2015	14	Weezer	Christmas Celebration	Photograph (Single)
Fri Jan  9 04:15:59 2015	12	Terry Downs	Winter Wonderland	n/a
Fri Jan  9 04:17:35 2015	12	Los Campesinos!	Kindle A Flame In Her Heart	n/a
Fri Jan  9 04:21:31 2015	14	John Ralston	A Marigny Christmas	n/a
Fri Jan  9 04:24:49 2015	14	Calexico	Green Grows The Holly	Holidays Rule (Compilation)
Fri Jan  9 04:28:29 2015	14	John Zorn	Christmas Time Is Here	A Dreamer's Christmas
Fri Jan  9 04:32:52 2015	13	Layaways, The	Silent Night	Maybe Next Year
Fri Jan  9 04:36:51 2015	13	Micah Dalton	The Christmas Song	Paste Holiday Sampler 2013 (Compilation)
Fri Jan  9 04:39:26 2015	14	Masked Intruder	Under The Mistletoe	Under the Mistletoe (Single)
Fri Jan  9 04:42:10 2015	15	Ettes, The	Seasons	Do You Want Power
Fri Jan  9 04:45:19 2015	15	Mynabirds, The	This Will Be Our Year	All I Want Is Truth (for Christmas)
Fri Jan  9 04:47:47 2015	14	Duke Of Norfolk	Lovely Winter	Birds...Fly South!
Fri Jan  9 04:52:23 2015	13	Cafeine	Love Disease	n/a
Fri Jan  9 04:56:05 2015	13	Fake Your Own Death	Reindeer Games	Invisible & Bulletproof
Fri Jan  9 05:00:13 2015	13	Shadetree	christmas peace	n/a
Fri Jan  9 05:03:57 2015	15	King of Prussia	Xmas on the Other Side	n/a
Fri Jan  9 05:08:23 2015	14	Morgan	Christmas In Waikiki	Xfm: It's A Cool, Cool Christmas
Fri Jan  9 05:12:41 2015	13	Belleisle	Winter under Covers	Longstanding
Fri Jan  9 05:14:35 2015	13	Bob Dylan	Silver Bells	Christmas in the Heart
Fri Jan  9 05:17:09 2015	15	Eastern Sea	Carol Of The Bells	First Christmas
Fri Jan  9 05:18:11 2015	15	Flaming Lips	White Christmas	Kevin & Bean's Fo' Shizzle St. Nizzle
Fri Jan  9 05:22:04 2015	15	Mojo Nixon	Son Of Santa	Frenzy
Fri Jan  9 05:25:11 2015	15	Belle & Sebastian	Winter Wooskie	Push Barman To Open Old Wounds
Fri Jan  9 05:27:38 2015	15	Tracey Thorn	Have Yourself a Merry Little Christmas	Tinsel & Lights
Fri Jan  9 05:30:55 2015	16	Jpnsgrls	Red And Green	Light Organ Records presents Sleighed
Fri Jan  9 05:32:52 2015	16	Scissors For Lefty	Christmas Intentions	n/a
Fri Jan  9 05:36:11 2015	16	Elves of Heaven	This Christmas	n/a
Fri Jan  9 05:39:32 2015	15	Smalltown Poets	The Wassail Song	n/a
Fri Jan  9 05:42:12 2015	15	Watson Twins, The	Snow Canyons	Talking To You, Talking To Me
Fri Jan  9 05:44:46 2015	16	Gruff Rhys	At The End Of The Line	Atheist Xmas EP
Fri Jan  9 05:48:16 2015	16	James Yuill feat. Rod Thomas	Winter Wonderland	A Christmas Gift for You From Moshi Moshi Records EP
Fri Jan  9 05:50:30 2015	15	Todd Carey	Perfect Christmas Day	A Rock By The Sea Christmas :: Volume Three
Fri Jan  9 05:53:32 2015	14	Rosie Thomas	Why Can't It Be Christmas Time All Year	Paste Holiday Sampler 2012 (Compilation)
Fri Jan  9 05:57:42 2015	14	XTC	Thanks For Christmas	New Wave Xmas
Fri Jan  9 06:01:17 2015	14	Holly Golightly	Christmas Tree's On Fire	n/a
Fri Jan  9 06:04:09 2015	14	Matt Wertz	Snow Globe	Snow Globe
Fri Jan  9 06:07:13 2015	13	Dollyrots, The	Santa Baby	A Blackheart Christmas
Fri Jan  9 06:09:11 2015	13	El Perro Del Mar	Oh! What A Christmas	It's Not Like Christmas
Fri Jan  9 06:12:12 2015	13	Elliott Smith	Angel in the Snow	New Moon
Fri Jan  9 06:14:41 2015	15	Silver Griffin	What Child Is This	A Foggy Holiday: Carols From the SF Scene, Volume 2
Fri Jan  9 06:18:55 2015	13	Adam And Darcie	Warm And Bright	December 24th
Fri Jan  9 06:22:10 2015	13	Maggie Chapman	Could've Been Summer	Paste Holiday Sampler 2013 (Compilation)
Fri Jan  9 06:25:40 2015	13	Beach Boys	Little Saint Nick (Alternate Version)	Ultimate Christmas (Compilation)
Fri Jan  9 06:27:40 2015	14	Snow Patrol	When I Get Home For Christmas	Xfm: It's A Cool, Cool Christmas
Fri Jan  9 06:31:51 2015	13	Sufjan Stevens	Did I Make You Cry On Christmas Day (Well, You Deserved It)	Songs for Christmas
Fri Jan  9 06:35:13 2015	14	National Splits, The	Let's Wrap Each Other	n/a
Fri Jan  9 06:37:25 2015	13	Ben Rector	Jingle Bells	Jingles and Bells
Fri Jan  9 06:40:11 2015	13	Anna Boulard	Seasons	n/a
Fri Jan  9 06:41:56 2015	13	Kinks, The	Father Christmas	Come Dancing With the Kinks: The Best of the Kinks 1977-1986
Fri Jan  9 06:45:33 2015	14	Kaliyo	O Come O Come Emmanuel	RCR008 Good Clean Fun
Fri Jan  9 06:48:22 2015	15	Amanda Duncan	Light Those Candles Bright	n/a
Fri Jan  9 06:51:34 2015	15	Bad Religion	O Come All Ye Faithful	Christmas Songs
Fri Jan  9 06:53:30 2015	14	Bright Eyes	Oh Little Town Of Bethlehem	[A Christmas Album]
Fri Jan  9 06:56:24 2015	14	Slow Club	Christmas TV	Christmas Thanks For Nothing
Fri Jan  9 07:00:50 2015	14	Federalists, The	Christmas (Baby, Please Come Home)	n/a
Fri Jan  9 07:03:32 2015	14	Calexico	Gift X-change	Xfm: It's A Cool, Cool Christmas
Fri Jan  9 07:06:44 2015	14	Lonely Wild	Holidays (Radio Edit)	n/a
Fri Jan  9 07:11:16 2015	15	She & Him	Rockin' Around The Christmas Tree	A Very She & Him Christmas
Fri Jan  9 07:13:08 2015	136	Tiny Little Blackouts	Winter In Our Hearts	Idea Of Alice
Fri Jan  9 07:17:57 2015	16	Hoax Funeral	God Rest Ye Merry Gentlemen	n/a
Fri Jan  9 07:21:08 2015	17	Weezer	The Christmas Song	Weezer (Green Album)
Fri Jan  9 07:24:13 2015	19	Eels	Christmas is Going to the Dogs	The OC: Chrismukkah album
Fri Jan  9 07:27:10 2015	17	Grandaddy	Alan Parsons In A Winter Wonderland	B-Side
Fri Jan  9 07:29:58 2015	18	Eux Autres	Teenage Christmas	Another Christmas At Home
Fri Jan  9 07:32:47 2015	17	LeeVees, The	How Do You Spell Channukkahh	Hanukkah Rocks
Fri Jan  9 07:37:38 2015	16	Layaways, The	O Christmas Tree	The Christmas EP
Fri Jan  9 07:40:44 2015	15	Lou Reed	Holiday I.D.	Winter Warnerland (Compilation)
Fri Jan  9 07:41:17 2015	15	JD McPherson	Twinkle	Paste Holiday Sampler 2012 (Compilation)
Fri Jan  9 07:43:17 2015	15	Kate Nash	Early Christmas Present	My Best Friend Is You
Fri Jan  9 07:46:21 2015	15	Wait.Think.Fast	Winter Lights	Luces del Sur
Fri Jan  9 07:50:37 2015	17	Dinosaur Feathers	A Day in the Life of a Christmas Tree	Do you EAR what I EAR?
Fri Jan  9 07:53:53 2015	17	Piney Gir	Every Day's A Holiday	Paste Holiday Sampler 2012 (Compilation)
Fri Jan  9 07:55:33 2015	17	My Morning Jacket	Christmas Must Be Tonight (iTunes Session)	n/a
Fri Jan  9 07:59:13 2015	15	Belle & Sebastian	The Fox In The Snow	If You're Feeling Sinister
Fri Jan  9 08:03:11 2015	17	Boy Least Likely To	Christmas Isn't Christmas	Christmas Special
Fri Jan  9 08:06:21 2015	17	Push To Talk	Happy Xmas (War Is Over)	n/a
Fri Jan  9 08:11:06 2015	18	Basement Apartment	Merry X-Mas	n/a
Fri Jan  9 08:13:44 2015	17	Real Estate	Snow Days	Real Estate
Fri Jan  9 08:17:58 2015	17	Panda	Winter Wonderland	n/a
Fri Jan  9 08:20:26 2015	19	Hot Panda	Winter Song	Go Outside
Fri Jan  9 08:25:27 2015	19	Young Moon	Cold Day Solstice	Navigated Like the Swans
Fri Jan  9 08:29:10 2015	17	Santa Claus	Ho Ho Ho	n/a
Fri Jan  9 08:29:18 2015	17	Palace Songs (Bonnie Prince Billy)	Christmastime in the Mountains	n/a
Fri Jan  9 08:30:44 2015	18	NOFX	New Years Revolution	Stoke Extinguisher EP
Fri Jan  9 08:33:10 2015	18	Teenage Fanclub	Winter	XFM: It's a Cool Cool Christmas
Fri Jan  9 08:36:41 2015	18	Bruce Cockburn	Joy to the World	Christmas
Fri Jan  9 08:37:12 2015	18	Carny, The	This Christmas (If You Come Back)	n/a
Fri Jan  9 08:41:52 2015	20	Perishers, The	Blue Christmas	n/a
Fri Jan  9 08:44:20 2015	19	Jigsaw Seen	What About Christmas	What About Christmas?
Fri Jan  9 08:47:47 2015	17	Nikki Lane	Fa La La La Love Ya	n/a
Fri Jan  9 08:51:11 2015	18	Pearl Jam	Someday at Christmas	2004 Fanclub Single (Single)
Fri Jan  9 08:53:40 2015	18	Dark Dark Dark	Winter Coat	For Folk's Sake It's Christmas 2013
Fri Jan  9 08:56:35 2015	18	Jeremy Jay	Winter Wonder	Slow Dance [Vinyl]
Fri Jan  9 09:00:26 2015	18	Wall Matthews	Joy To The World, Here We Come A Wassailing	n/a
Fri Jan  9 09:02:24 2015	17	Flaming Lips	Christmas At The Zoo	Clouds Taste Metallic
Fri Jan  9 09:05:26 2015	15	Los Campesinos!	A Doe To A Deer	n/a
Fri Jan  9 09:09:26 2015	15	Lovespirals	Aspenglow	A Dark Noel
Fri Jan  9 09:11:24 2015	15	Danger Mouse & Daniele Luppi	Season's Trees	Rome
Fri Jan  9 09:14:28 2015	15	Tracey Thorn	Tinsel and Lights	Tinsel & Lights
Fri Jan  9 09:17:46 2015	15	Marc Scibilia & Leigh Nash	Deeper Than You Know	Paste Holiday Sampler 2012 (Compilation)
Fri Jan  9 09:20:40 2015	15	Van Pelts	Holiday	n/a
Fri Jan  9 09:24:45 2015	15	Jars Of Clay	Hibernation Day	Eastside Manor Christmas Sessions 2013
Fri Jan  9 09:27:26 2015	15	Goldenboy	O'Holy Night	n/a
Fri Jan  9 09:31:58 2015	16	Jordan Grassi	God Rest Ye Merry Gentlemen	n/a
Fri Jan  9 09:35:20 2015	16	Sufjan Stevens	Christmas In The Room	Silver & Gold
Fri Jan  9 09:39:30 2015	15	Ernie Halter	All I Want For Christmas Is You	A Rock By The Sea Christmas :: Volume Three
Fri Jan  9 09:43:00 2015	14	Eastern Sea	Little Drummer Boy	First Christmas
Fri Jan  9 09:46:20 2015	14	Cries Tiger	Winterlove	n/a
Fri Jan  9 09:49:49 2015	14	Crookes, The	You're Just Like Christmas	n/a
Fri Jan  9 09:53:34 2015	15	Rin Tin Tiger	Let It Snow	n/a
Fri Jan  9 09:55:05 2015	16	Beta Radio	Carol Of The Banjos	The Songs the Season Brings: Vol. 3
Fri Jan  9 09:56:27 2015	15	Dave Philp	Christmastime Is Coming	A Rock By The Sea Christmas :: Volume Three
Fri Jan  9 10:00:24 2015	15	Lovers, The	Christmas Tree	odds & ends, bits & pieces
Fri Jan  9 10:02:29 2015	15	Bob Dylan	Winter Wonderland	Christmas in the Heart
Fri Jan  9 10:04:22 2015	17	Laera & Vince	Christmas Time	n/a
Fri Jan  9 10:07:40 2015	15	Yo La Tengo	Winter A Go-Go	Summer Sun
Fri Jan  9 10:11:01 2015	15	Weezer	O Holy Night	Christmas With Weezer EP
Fri Jan  9 10:14:57 2015	18	She & Him	Blue Christmas	A Very She & Him Christmas
Fri Jan  9 10:18:11 2015	16	Raveonettes, The	Come On Santa	Wishing You A Rave Christmas
Fri Jan  9 10:21:41 2015	17	Death Cab for Cutie	Christmas (Baby Please Come Home)	Maybe This Christmas Tree
Fri Jan  9 10:24:33 2015	17	Eric Matthews	Christmas Time is Here	n/a
Fri Jan  9 10:27:11 2015	16	Nadim Issa	First Snow	Do you EAR what I EAR?
Fri Jan  9 10:28:44 2015	16	Fawns, The	Snow Day	n/a
Fri Jan  9 10:31:10 2015	15	Guided By Voices	Doughnut For A Snowman	Let's Go Eat the Factory
Fri Jan  9 10:32:49 2015	16	Ben Rector	White Christmas	Jingles and Bells
Fri Jan  9 10:35:29 2015	18	maus haus	winter	Winter 7"
Fri Jan  9 10:39:53 2015	17	My Morning Jacket	Please Come Home for Christmas (iTunes Session)	n/a
Fri Jan  9 10:42:46 2015	17	Gentleman Auction House	On The Rooftop	Christmas in Love
Fri Jan  9 10:45:42 2015	18	Nick Cave & The Bad Seeds	What A Wonderful World (feat. Shane MacGowan)	B-Sides & Rarities
Fri Jan  9 10:48:32 2015	19	Rosie Thomas	Why Can't It Be Christmastime All Year	A Very Rosie Christmas
Fri Jan  9 10:52:40 2015	18	Jingle Punx	Silver Bells	What Noise Is This?
Fri Jan  9 10:54:45 2015	16	Minus 5	Your Christmas Whiskey	Oh Santa! New &amp; Used Christmas Classics (Compilation)
Fri Jan  9 10:57:31 2015	16	Slow Club	It's Christmas And You're Boring Me	Christmas, Thanks For Nothing EP
Fri Jan  9 11:00:41 2015	17	White Stripes, The	Candy Cane Children	Life on the Flipsides
Fri Jan  9 11:03:10 2015	19	Christmas Karaoke	Deck The Halls (Instrumental)	Karaoke: Christmas Songs
Fri Jan  9 11:04:50 2015	16	Beach Boys	Santa Claus Is Coming To Town	Christmas With the Beach Boys
Fri Jan  9 11:07:11 2015	17	Mi Mye	Don't Freat Out On Me	Festivus!
Fri Jan  9 11:10:31 2015	17	Bright Eyes	God Rest Ye Merry Gentlemen	[A Christmas Album]
Fri Jan  9 11:12:17 2015	17	Trainwreck Riders	Christmas Time Blues	Lonely Road Revival
Fri Jan  9 11:16:11 2015	19	Brendan Canning	Snowballs And Icicles	Something For All Of Us...
Fri Jan  9 11:18:50 2015	18	Y La Bamba	Seyor Santa (Mister Santa)	n/a
Fri Jan  9 11:21:57 2015	18	Kate Nash	Tuts Christmas Is In The Air	Have Faith With Kate Nash This Christmas feat. The Tuts
Fri Jan  9 11:24:39 2015	18	Phenomenal Handclap Band	Winter Falls	Form And Control
Fri Jan  9 11:27:19 2015	18	Dandy Warhols	Little Drummer Boy	Xfm: It's A Cool, Cool Christmas
Fri Jan  9 11:30:26 2015	17	Girl in a Coma	I'll Be Home For Christmas	A Blackheart Christmas (Compilation)
Fri Jan  9 11:33:38 2015	16	Tom Tom Club	Il Est Ny	n/a
Fri Jan  9 11:37:35 2015	16	Head And The Heart, The	Winter Song	The Head and The Heart
Fri Jan  9 11:40:15 2015	17	Jean On Jean	This Christmas Day	Do you EAR what I EAR?
Fri Jan  9 11:43:47 2015	18	Throw Me The Statue	Snowshoes	Creaturesque
Fri Jan  9 11:46:25 2015	19	Ex Reyes	This Will Be Our Year	A Ride to Anywhere
Fri Jan  9 11:48:13 2015	19	Polyphonic Spree	Happy Christmas (War is Over)	Maybe This Christmas Tree
Fri Jan  9 11:52:13 2015	20	Bad Religion	White Christmas	Christmas Songs
Fri Jan  9 11:53:58 2015	20	Sufjan Stevens	No One Can Save You From Xmases Past	n/a
Fri Jan  9 11:56:57 2015	19	New Mendicants	A Very Sorry Christmas	Into the Lime
Fri Jan  9 11:59:25 2015	17	Dressy Bessy	All The Right Reasons	Little Music
Fri Jan  9 12:01:59 2015	17	Takeover UK, The	Christmas in LA	n/a
Fri Jan  9 12:05:37 2015	17	Eoin Harrington	O Holy Night	A Foggy Holiday: Carols From the SF Scene, Volume 2
Fri Jan  9 12:09:08 2015	17	Colleen And Paul	A Home In The Top Boughs	Colleen & Paul
Fri Jan  9 12:12:27 2015	17	Flipron	Skeletons on Holiday	Dogboy Vs. Monsters
Fri Jan  9 12:14:21 2015	17	Persephone's Bees	Santa Baby Mix	n/a
Fri Jan  9 12:17:24 2015	17	Mark Eitzel	Xmas Lights Spin	Caught In A Trap And I Can't Back Out 'Cause I Love You Too Much, Baby
