Mon Dec  1 00:01:48 2014	99	Ghostland Observatory	Midnight Voyage	Ghostland
Sat Dec 13 23:43:17 2014	76	Yacht	Beam Me Up	Shangri-La
Sat Dec 13 23:45:26 2014	76	Chairlift	Ghost Tonight	Something
Sat Dec 13 23:48:26 2014	78	Rosebuds	Cemetery Lawn	Night of the Furies
Sat Dec 13 23:51:50 2014	80	Millionyoung	Sunndreamm	Sunndreamm EP
Sat Dec 13 23:56:18 2014	82	Miike Snow	Animal (Peter Bjorn And John Remix)	Miike Snow
Sun Dec 14 00:00:10 2014	82	Tim Exile	Don't Think We're One	Listening Tree [Vinyl]
Sun Dec 14 00:05:18 2014	81	Strfkr	Golden Light	Miracle Mile
Sun Dec 14 00:09:16 2014	80	Peter Bjorn & John	Lay It Down (The Golden Filter Remix)	Living Thing [Vinyl]
Sun Dec 14 00:16:23 2014	81	Galimatias & Joppe	Last Night in Sydney	Departure
Sun Dec 14 00:21:16 2014	77	Alaska In Winter	Highlander Pt. 1	holiday
Sun Dec 14 00:25:16 2014	78	School Of Seven Bells	Prince Of Peace	Alpinisms
Sun Dec 14 00:28:20 2014	78	Suuns	Arena	Zeroes QC
Sun Dec 14 00:33:27 2014	83	Plushgun	Your Hologram	Me.Me.
Sun Dec 14 00:36:28 2014	77	Young & Sick	Glass	Glass
Sun Dec 14 00:39:33 2014	83	Blackbird Blackbird	Feel It In My Bones	Tangerine Sky
Sun Dec 14 00:43:15 2014	91	Tog	Nar me vakne opp imara	Feiring
Sun Dec 14 00:47:21 2014	90	Casio Choir	Dance 'N Play	70s 'N A Breeze
Sun Dec 14 00:52:36 2014	87	Pretty Good Dance Moves	Sample Your Body (Ft. Agenlina	Pretty Good Dance Moves
Sun Dec 14 00:55:42 2014	87	Am & Shawn Lee	Promises Are Never Far From Lies	Celestial Electric
Sun Dec 14 00:58:56 2014	90	Justice	D.A.N.C.E.	Cross
Sun Dec 14 01:02:55 2014	92	Ember FX	Adore You	Lights & Action
Sun Dec 14 01:06:42 2014	91	Ruby Suns	Dusty Fruit	Fight Softly
Sun Dec 14 01:10:15 2014	89	Phenomenal Handclap Band	Give	Form And Control
Sun Dec 14 01:14:20 2014	88	Black Gold	Idols	Rush
Sun Dec 14 01:18:20 2014	91	Royksopp	This Must Be It [Maxime Dangles Remix]	This Must Be It (Single)
Sun Dec 14 01:26:15 2014	99	Pigeon	Two Moon Love	Settle In
Sun Dec 14 01:29:42 2014	102	Cut Copy	Blink And You'll Miss A Revolu	Zonoscope
Sun Dec 14 01:34:02 2014	96	Datarock	Passive Aggressive	Catcher in the Rye EP
Sun Dec 14 01:37:41 2014	101	Sebastian	Jack Wire (Instrumental Version)	Total
Sun Dec 14 01:40:21 2014	97	Lilofee	Destroy Me	DEMO from The Only Years
Sun Dec 14 01:45:06 2014	95	Anderson	Lewis In A Bulletproof Vest	It Runs In The Family
Sun Dec 14 01:49:00 2014	99	Chromeo Feat. Toro Y Moi	Come Alive	White Women
Sun Dec 14 01:52:57 2014	103	Bird & The Bee	What's In The Middle	Ray Guns Are Not Just the Future [Vinyl]
Sun Dec 14 01:56:26 2014	105	Natalie Portman's Shaved Head	Mouth Full Of Bones	Glistening Pleasure
Sun Dec 14 02:00:11 2014	111	Cale Parks	Long Looks	Joan of Arc Presents Don't Mind Control
Sun Dec 14 02:03:54 2014	116	Cold Cave	Life Magazine	Love Comes Close
Sun Dec 14 02:06:31 2014	119	Au Revoir Simone	Another Likely Story	Still Night, Still Light
Sun Dec 14 02:10:46 2014	115	Dan Black	Yours	((UN))
Sun Dec 14 02:14:12 2014	108	Live At Kalibou Beach	Waterfall Action	brilliant eyes
Sun Dec 14 02:16:49 2014	110	Chvrches	Recover	Recover
Sun Dec 14 02:20:31 2014	111	Ratatat	Party With Children	LP4
Sun Dec 14 02:23:25 2014	110	Glass	Four Four Letter	At Swim Two Birds
Sun Dec 14 02:29:04 2014	112	Passion Pit	The Reeling (Wallpaper. Remix)	Manners
Sun Dec 14 02:33:37 2014	109	Lcd Soundsystem	Us V Them	Sound Of Silver
Sun Dec 14 02:42:04 2014	103	C.L.A.W.S.	Claws Theme [Edit]	Let's Lazertag Sometime (Compilation)
Sun Dec 14 02:45:57 2014	108	Body Language	We Got Enough	Social Studies (Deluxe Edition)
Sun Dec 14 02:50:03 2014	110	Junior Senior	Ur A Girl (Album Version)	The Wedding Collection
Sun Dec 14 02:53:02 2014	108	All Good Funk Alliance	Motivate	Jacks of All Trades
Sun Dec 14 02:55:50 2014	113	Lapalux	Guuurl	Nostalchic
Sun Dec 14 02:59:23 2014	113	Luxury Liners	Valley High	They're Flowers
Sun Dec 14 03:02:37 2014	116	Annie	Don't Stop	Don't Stop (v.2)
Sun Dec 14 03:06:41 2014	120	Sombear	Incredibly Still	Love You In The Dark
Sun Dec 14 03:10:53 2014	117	Miike Snow	A Horse Is Not A Home	Miike Snow
Sun Dec 14 03:14:56 2014	123	Matias Aguayo	Rollerskate	Ay Ay Ay
Sun Dec 14 03:20:53 2014	122	Hey Willpower	Heart It Races	P.D.A.
Sun Dec 14 03:24:01 2014	123	Mstrkrft	It Ain't Love (Feat. Lil' Mo)	Fist of God
Sun Dec 14 03:27:39 2014	122	Sugar & Gold	It's All Over You	Get Wet!
Sun Dec 14 03:30:39 2014	121	Geographer	Verona	Animal Shapes
Sun Dec 14 03:35:49 2014	124	Vampire Weekend	The Kids Don't Stand A Chance (Chromeo Mix)	The Kids Don't Stand A Chance (Single)
Sun Dec 14 03:40:09 2014	128	Tog	Milevis ifra deg	Feiring
Sun Dec 14 03:44:43 2014	124	My Tiger My Timing	I Am The Sound	Kitsune Maison Compilation 8
Sun Dec 14 03:48:49 2014	123	Miniature Tigers	Female Doctor	Mia Pharaoh
Sun Dec 14 03:53:08 2014	125	Human Woman	Delusional	Human Woman
Sun Dec 14 03:59:21 2014	123	Hot Chip	The Warning	The Warning
Sun Dec 14 04:03:36 2014	130	Cale Parks	Eyes Won't Shut	To Swift Mars
Sun Dec 14 04:09:32 2014	127	Daft Punk	Crescendolls	Discovery
Sun Dec 14 04:12:33 2014	126	Lights	Timing Is Everything	Siberia
Sun Dec 14 04:15:49 2014	123	Passion Pit	Love Is Greed	Gossamer
Sun Dec 14 04:19:39 2014	121	Brite Futures	Cosmic Horn	Dark Past
Sun Dec 14 04:24:42 2014	123	Ember FX	Fly	Lights & Action
Sun Dec 14 04:29:14 2014	121	Dirty Projectors	Retinal Heal	Grown Zone/Groan Zone
Sun Dec 14 04:30:34 2014	125	Soulwax	Ny Excuse	Any Minute Now
Sun Dec 14 04:35:15 2014	128	Peter Bjorn & John	Amsterdam	Writer's Block
Sun Dec 14 04:38:50 2014	125	Kleerup	With Every Heartbeat	Follow Your Feed
Sun Dec 14 04:42:45 2014	129	Geographer	Original Sin	Animal Shapes
Sun Dec 14 04:47:28 2014	133	Hey Champ	So American	Star
Sun Dec 14 04:52:00 2014	125	Whip	Frustration	X Marks Destination
Sun Dec 14 04:56:46 2014	131	John Vanderslice	Oblivion	Romanian Names
Sun Dec 14 04:58:51 2014	132	Tog	5 ar fra na	Feiring
Sun Dec 14 05:04:06 2014	134	Friendly Fires	In The Hospital	Friendly Fires
Sun Dec 14 05:07:47 2014	131	Sound Of Arrows	M.A.G.I.C.	M.A.G.I.C.
Sun Dec 14 05:11:16 2014	137	Plushgun	Kick Me Out	Me.Me.
Sun Dec 14 05:14:23 2014	137	Bird & The Bee	She's Gone	Interpreting the Masters Volume 1: A Tribute to Daryl Hall and John Oates
Sun Dec 14 05:17:15 2014	134	Scissor Sisters	Skin This Cat	Night Work
Sun Dec 14 05:19:55 2014	142	Phoenix	Trying To Be Cool	Bankrupt!
Sun Dec 14 05:23:28 2014	143	Lo-fi-fnk	Down South	(...And The JFG?)
Sun Dec 14 05:27:37 2014	142	Wallpaper.	Gettin Drip	Doodoo Face
Sun Dec 14 05:31:20 2014	136	Headlights	Tv (Son Lux Remix)	Remixes
Sun Dec 14 05:34:38 2014	138	Boy Crisis	Fountain Of Youth (Wallpaper. Rmx)	Wallpaper. Mixtape
Sun Dec 14 05:39:43 2014	138	Junior Senior	Take My Time	Hey Hey My My Yo Yo
Sun Dec 14 05:43:29 2014	136	Amanda Blank	Shame On Me	I Love You
Sun Dec 14 05:47:23 2014	130	Bag Raiders	Shooting Stars	Bag Raiders
Sun Dec 14 05:51:17 2014	129	Stereolab	Self Portrait With `Electric Brain`	Chemical Chords
Sun Dec 14 05:54:28 2014	129	Mgmt	Future Reflections	Oracular Spectacular
Sun Dec 14 05:58:18 2014	129	Caribou	Leave House	Swim (2 LP) [Vinyl]
Sun Dec 14 06:03:27 2014	133	Am & Shawn Lee	Somebody Like You	Celestial Electric
Sun Dec 14 06:07:16 2014	134	Groove Armada	Chicago	The Best Of
Sun Dec 14 06:14:37 2014	140	Justice	DVNO	Cross
Sun Dec 14 06:18:26 2014	131	Children Of The Cpu	Slay Your Dragons	Back to BASIC
Sun Dec 14 06:22:38 2014	129	La Roux	Reflections Are Protection	La Roux
Sun Dec 14 06:26:58 2014	132	Faint	Machine In The Ghost	Fasciinatiion
Sun Dec 14 06:30:19 2014	131	Bloodgroup	A Threat	Tracing Echoes
Sun Dec 14 06:34:31 2014	137	AlunaGeorge	Your Drums, Your Love	Body Music
Sun Dec 14 06:38:09 2014	134	Her Space Holiday	Wrapped In Plastic	Let's Get Quiet Vol. 2 [EP]
Sun Dec 14 06:41:36 2014	132	Grasscut	The Door In The Wall (Radio Edit)	The Door In The Wall - Single Released 14th June on Ninja Tune!
Sun Dec 14 06:45:26 2014	138	Via Tania	Become Forest (Grafton Primary Remix) 320 Mp 3	n/a
Sun Dec 14 06:51:18 2014	134	School Of Seven Bells	Chain	Alpinisms
Sun Dec 14 06:55:33 2014	139	Brite Futures	Baby Rain	Dark Past
Sun Dec 14 06:59:06 2014	138	Big Pink	Jump Music	Future This
Sun Dec 14 07:03:31 2014	132	Eliot Lipp	Gettin' Money (Feat. Michal Menert)	Shark Wolf Rabbit Snake
Sun Dec 14 07:06:55 2014	135	My Robot Friend	Robot High School	Soft-Core
Sun Dec 14 07:09:45 2014	136	Handsome Furs	Evangeline	Face Control
Sun Dec 14 07:13:16 2014	135	Ssion	Blonde With U	BENT
Sun Dec 14 07:17:38 2014	134	Bonde Do Role	Brazilian Boys Feat. Ce'Cile	Tropicalbacanal
Sun Dec 14 07:20:20 2014	134	Hot Chip	Making Tracks	Sanfrandisco E-Pee
Sun Dec 14 07:26:07 2014	138	Panamah	Born Af Natten (Miaoux Miaoux Remix)	Sound of Copenhagen Vol. 11
Sun Dec 14 07:31:29 2014	138	Maus Haus	Reaction	Lark Marvels
Sun Dec 14 07:34:21 2014	145	James Yuill	No Surprise (Bostro Pesopeo Remix)	Turning Down Water for Air
Sun Dec 14 07:41:24 2014	139	Blow	Babay (Eat A Critter, Feel Its Wrath)	Paper Television
Sun Dec 14 07:44:39 2014	136	Com Truise	Declination (feat. Joel Ford)	Wave 1
Sun Dec 14 07:49:00 2014	137	Von Iva	Lala	Our Own Island
Sun Dec 14 07:51:56 2014	138	Of Montreal	Beware Our Nubile Miscreants	Skeletal Lamping
Sun Dec 14 07:56:50 2014	144	Lights	Suspension	Siberia
Sun Dec 14 08:00:38 2014	149	Phoenix	Drakkar Noir	Bankrupt!
Sun Dec 14 08:03:57 2014	150	Plushgun	Dancing In A Minefield	Plushgun EP
Sun Dec 14 08:07:19 2014	146	Pretty Lights	Easy Way Out	Making Up A Changing Mind
Sun Dec 14 08:13:00 2014	148	Foxygen	San Francisco	We Are The 21st Century Ambassadors Of Peace & Magic [+digital booklet]
Sun Dec 14 08:16:39 2014	158	Casiokids	Dresinen	Aabenbaringen Over Aaskammen
Sun Dec 14 08:20:34 2014	157	Cassettes Won't Listen	The Finish Line	Small-time Machine
Sun Dec 14 08:23:50 2014	159	Css	Teenage Tiger Cat	Planta
Sun Dec 14 08:26:35 2014	169	dBridge	So Lonely (Morgan Zarate Remix)	Hed Kandi: Winter Chill
Sun Dec 14 08:30:08 2014	162	Starfucker	Boy Toy	Jupiter
Sun Dec 14 08:33:16 2014	168	G, L, A, S, S, C, A, N, D, Y	Computer Love	n/a
Sun Dec 14 08:40:10 2014	166	Gold Panda	Vanilla Minus	Lucky Shiner
Sun Dec 14 08:44:19 2014	160	Mew	Beach	No More Stories...
Sun Dec 14 08:46:53 2014	158	Kinky	Those Girls	Barracuda
Sun Dec 14 08:49:51 2014	160	Chromeo	Don't Turn The Lights On	Business Casual
Sun Dec 14 08:54:22 2014	161	Javelin	Friending	Hi Beams
Sun Dec 14 08:57:00 2014	162	The Chain Gang of 1974	You	Daydream Forever
Sun Dec 14 08:59:57 2014	156	Lusine	Another Tomorrow	The Waiting Room
Sun Dec 14 09:03:59 2014	148	Krikor & The Dead Hillbillies	The Times	Land Of The Truth
Sun Dec 14 09:07:48 2014	148	Faint	Total Job	Danse Macabre
Sun Dec 14 09:09:57 2014	148	Yelle	Qui Est Cette Fille? (Who's Th	n/a
Sun Dec 14 09:14:08 2014	149	Groove Armada	Paper Romance 2	Black Light
Sun Dec 14 09:20:26 2014	153	Chairlift	Amanaemonesia	Something
Sun Dec 14 09:25:22 2014	150	Wallpaper.	I Got Soul, I'm So Wasted	Doodoo Face
Sun Dec 14 09:28:28 2014	149	Ratatat	Imperials	LP3
Sun Dec 14 09:31:32 2014	142	Poolside	Do You Believe	Pacific Standard Time
Sun Dec 14 09:35:44 2014	143	Blind Man's Colour	Sleeping Habits	Season Dreaming
Sun Dec 14 09:41:58 2014	144	Neon Indian	Hex Girlfriend	Era Extrana
Sun Dec 14 09:45:09 2014	141	Royksopp	Vision One	Junior
Sun Dec 14 09:50:08 2014	137	Processory	Engage	Change is Gradual
Sun Dec 14 09:55:51 2014	134	Broadcast	Come On Let's Go	The Noise Made by People
Sun Dec 14 09:58:58 2014	138	Phenomenal Handclap Band	All Of The Above	The Phenomenal Handclap Band
Sun Dec 14 10:04:20 2014	140	Black Ghosts	I Want Nothing	The Black Ghosts
Sun Dec 14 10:06:46 2014	141	Tim Exile	Family Galaxy	Listening Tree [Vinyl]
Sun Dec 14 10:11:48 2014	138	Justice	D.A.N.C.E. (Mstrkrft Remix)	A Cross The Universe (CD/DVD)
Sun Dec 14 10:16:25 2014	141	Underground Lovers	Au Pair	Weekend
Sun Dec 14 10:20:47 2014	140	Of Montreal	1st Time High (Jon Brion Remix)	An Eluardian Instance
Sun Dec 14 10:24:43 2014	139	Kyle Andrews	Make Me Feel Human	Robot Learn Love
Sun Dec 14 10:29:08 2014	139	Geographer	Night Winds	Animal Shapes
Sun Dec 14 10:34:52 2014	141	Justice Vs Simian	We Are Your Friends / Never Be Alone Again	n/a
Sun Dec 14 10:39:16 2014	145	Fm Belfast	Underwear	How To Make Friends
Sun Dec 14 10:42:14 2014	146	Tanlines	Z (Feat. Glasser)	Settings
Sun Dec 14 10:45:20 2014	148	Pompeya	Nnuyhaa	Tropical
Sun Dec 14 10:48:27 2014	148	AlunaGeorge	Kaleidoscope Love	Body Music
Sun Dec 14 10:52:07 2014	149	All Good Funk Alliance	In The Rain	Jacks of All Trades
Sun Dec 14 10:56:29 2014	140	Andy	Warm Bliss	The Other Side of the Mirror
Sun Dec 14 11:00:51 2014	144	CSS	Hangover (RAC Remix)	Hangover + Remixes
Sun Dec 14 11:03:42 2014	143	My First Earthquake	Forest With Frenemies	Downstairs
Sun Dec 14 11:06:30 2014	137	Phoenix	Everything Is Everything	Alphabetical
Sun Dec 14 11:09:21 2014	137	Yacht	See A Penny (Premix)	Our Friends in Hell
Sun Dec 14 11:13:06 2014	137	Benji Hughes	Why Do These Parties Always End The Same Way	A Love Extreme
Sun Dec 14 11:16:36 2014	136	Miike Snow	Animal Treasure Fingers Rmx 1.1	Miike Snow
Sun Dec 14 11:21:45 2014	135	Sounds	My Lover	Crossing The Rubicon
Sun Dec 14 11:26:08 2014	139	Via Audio	Goldrush	Animalore
Sun Dec 14 11:29:38 2014	139	Malbec	Something Wicked This Way Comes	The Answering Machine
Sun Dec 14 11:32:53 2014	140	Blackbird Blackbird	Feel It In My Bones (Instrumental)	Tangerine Sky
Sun Dec 14 11:36:35 2014	133	Desire	Mirroir Mirroir	II
Sun Dec 14 11:41:46 2014	128	G, L, A, S, S, C, A, N, D, Y	Etheric Device	n/a
Sun Dec 14 11:44:54 2014	133	Deerhunter	Revival	Halcyon Digest
Sun Dec 14 11:47:09 2014	134	Hot Chip	Motion Sickness	In Our Heads
Sun Dec 14 11:52:25 2014	140	Bird & The Bee	Polite Dance Song	Ray Guns Are Not Just The Future
Sun Dec 14 11:56:05 2014	136	Ratatat	Bob Gandhi	LP 4
Sun Dec 14 12:00:08 2014	139	Blow	Come On Petunia	Poor Aim: Love Songs
Sun Dec 14 12:03:39 2014	136	Lila Rose	Couldn't Have	Heart Machine
Sun Dec 14 12:06:29 2014	134	New Young Pony Club	Before The Light	The Optimist
Sun Dec 14 12:11:49 2014	130	Cut Copy	Corner Of The Sky	Zonoscope
Sun Dec 14 12:17:20 2014	134	Starlight Mints	Zoomba	Change Remains
Sun Dec 14 12:20:40 2014	136	MGMT	Boogie Down	Time To Pretend
Sun Dec 14 12:24:22 2014	135	Lilofee	She Breathes Electric	DEMO from The Only Years
Sun Dec 14 12:28:27 2014	133	Imperial Teen	Out From Inside	Feel The Sound
Sun Dec 14 12:32:21 2014	132	Pretty Lights	My Only Hope	A Color Map of the Sun
Sun Dec 14 12:37:18 2014	136	Chvrches	Gun	The Bones Of What You Believe
Sun Dec 14 12:40:53 2014	139	Tog	Luftslott	Feiring
Sun Dec 14 12:44:27 2014	138	Go! Team	Secretary Song	Rolling Blackouts
Sun Dec 14 12:47:51 2014	135	Small Black	Photojournalist	New Chain
Sun Dec 14 12:51:35 2014	135	Chromeo Feat. Solange	Lost On The Way Home	White Women
Sun Dec 14 12:56:41 2014	132	Beacon	Feeling's Gone (Extended Version)	The Ways We Separate
Sun Dec 14 13:01:29 2014	130	Neon Indian	Arcade Blues (Single)	Era Extrana
Sun Dec 14 13:06:09 2014	124	Mstrkrft	Breakaway (Feat. Jahmal Of The	Fist of God
Sun Dec 14 13:09:45 2014	117	Naked & Famous	All Of This	Passive Me, Aggressive You
Sun Dec 14 13:13:33 2014	116	Chromeo	The Right Type	Business Casual (Deluxe Edition)
Sun Dec 14 13:17:25 2014	115	Strfkr	While I'm Alive	Miracle Mile
Sun Dec 14 13:21:09 2014	112	Blip Blip Bleep	Ctrl-Alt-Del	n/a
Sun Dec 14 13:26:06 2014	114	Pompeya	We Like Songs	Tropical
Sun Dec 14 13:30:34 2014	114	(!!! Chk Chik Chick)	Jamie, My Intentions Are Bass	Strange Weather, Isn't It?
Sun Dec 14 13:35:31 2014	109	Discovery	So Insane	LP
Sun Dec 14 13:38:39 2014	112	Big Pink	Hit The Ground (Superman)	Future This
Sun Dec 14 13:43:23 2014	113	Letting Up Despite Great Faults	Photograph Shakes	Letting Up Despite Great Faults
Sun Dec 14 13:46:27 2014	113	Maus Haus	We Used Technology (But Techology Let Us Down)	Lark Marvels
Sun Dec 14 13:50:20 2014	115	Am & Shawn Lee	Can't Figure It Out	Celestial Electric
Sun Dec 14 13:53:30 2014	109	Digitalism	Forrest Gump	I Love You, Dude
Sun Dec 14 13:57:00 2014	107	Black Ghosts	Repetition Kills You	The Black Ghosts
Sun Dec 14 14:00:58 2014	101	Boy From Brazil	Pocket Rocket Queen	Let's Lazertag Sometime
Sun Dec 14 14:04:38 2014	102	Caribou	Found Out	Swim
Sun Dec 14 14:07:45 2014	106	Poolside	Take Me There	Pacific Standard Time
Sun Dec 14 14:12:08 2014	103	Friendly Fires	Strobe	Friendly Fires
Sun Dec 14 14:15:09 2014	103	Phoenix	Lisztomania	Wolfgang Amadeus Phoenix
Sun Dec 14 14:19:30 2014	107	Lo-fi-fnk	Music Owns Our Body	(...And The JFG?)
Sun Dec 14 14:23:16 2014	110	Body Language	Social Studies (Plastic Plates Remix)	Body Language [Single]
Sun Dec 14 14:28:26 2014	110	Bird & The Bee	Man	Interpreting the Masters, Vol. 1: A Tribute to Daryl Hall & John Oates
Sun Dec 14 14:31:30 2014	112	Madeon	The City (Extended Mix)	The City
Sun Dec 14 14:35:51 2014	106	Datarock	Give It Up (Kissy Sell Out Remix)	Red
Sun Dec 14 14:40:27 2014	106	Phantogram	Bloody Palms	Eyelid Movies
Sun Dec 14 14:43:53 2014	107	Cassettes Won't Listen	Perfect Day	EVINSPACEY
Sun Dec 14 14:48:08 2014	113	Laid Back	Cocaine Cool (Extended Vol 2)	Cosyland
Sun Dec 14 14:53:49 2014	110	Passion Pit	To Kingdom Come	Manners
Sun Dec 14 14:57:44 2014	108	Treasure Fingers	Cross The Dancefloor (Chromeo	Scion CD Sampler, Volume 22: Fool's Gold Remixed (Compilation)
Sun Dec 14 15:01:54 2014	110	Totally Enormous Extinct Dinosaurs	Household Goods	Trouble
Sun Dec 14 15:05:24 2014	110	Kindness	Seod	World, You Need A Change Of Mind
Sun Dec 14 15:11:48 2014	106	Devo	Sumthin'	Something For Everybody (Blue-Colored Vinyl w/Bonus CD)
Sun Dec 14 15:14:33 2014	110	CSS	Echo Of Love	La Liberacion
Sun Dec 14 15:18:21 2014	109	Metronomy	A Thing For Me	Nights Out
Sun Dec 14 15:21:37 2014	115	Headlights	Owl Eyes (The Buddy System Remix)	Remixes
Sun Dec 14 15:24:07 2014	112	jj	Into The Light	#3
Sun Dec 14 15:27:45 2014	112	Internet	Cocaine	Purple Naked Ladies
Sun Dec 14 15:32:20 2014	107	Sebastian	Embody (Album Version)	Embody
Sun Dec 14 15:35:56 2014	109	Calvin Harris	Limits	Ready For The Weekend
Sun Dec 14 15:39:30 2014	111	Rush Midnight	In Your Room	Rush Midnight
Sun Dec 14 15:43:51 2014	114	Stereo Image	Strange Life	Stereo Image
Sun Dec 14 15:46:22 2014	112	Miniature Tigers	Sex On The Regular	Mia Pharaoh
Sun Dec 14 15:49:55 2014	111	Groove Armada	1980	White Light
Sun Dec 14 15:53:57 2014	113	Afrobeta	Nighttime	Under The Streets
Sun Dec 14 15:58:08 2014	116	Eliot Lipp	The Time Is Right	Shark Wolf Rabbit Snake
Sun Dec 14 16:02:34 2014	114	Hot Chip	How Do You Do	In Our Heads
Sun Dec 14 16:07:17 2014	117	Malibu	Please Don't Go	Robo-Sapiens
Sun Dec 14 16:11:29 2014	121	Chain Gang Of 1974	Undercover	Undercover - Single
Sun Dec 14 16:15:53 2014	121	Fm Belfast	Synthia	How To Make Friends
Sun Dec 14 16:19:08 2014	119	Architecture In Helsinki	Desert Island	Moment Bends
Sun Dec 14 16:23:19 2014	120	Royksopp	Remind Me	Melody A.M.
Sun Dec 14 16:26:45 2014	122	My First Earthquake	Teleprompt	Tremors
Sun Dec 14 16:31:33 2014	115	Hey Young Believer	10 9 8	Invisible by Day
Sun Dec 14 16:36:22 2014	112	Miike Snow	Animal (Crookers Remix)	Miike Snow
Sun Dec 14 16:39:19 2014	111	Wild Nothing	Data World	Empty Estate
Sun Dec 14 16:43:36 2014	105	Daft Punk	Burnin'	Homework
Sun Dec 14 16:50:18 2014	107	Neon Indian	6669 (I Don't Know If You Know	Mind Ctrl: Psychic Chasms Possessed
Sun Dec 14 16:53:29 2014	108	School Of Seven Bells	Half Asleep	Alpinisms
Sun Dec 14 16:57:26 2014	104	Cut Copy	Where I'm Going	Zonoscope
Sun Dec 14 17:00:53 2014	103	Starfucker	Pop Song	Starfucker
Sun Dec 14 17:04:46 2014	106	Rubies	I Feel Electric	Explode from the Center
Sun Dec 14 17:09:20 2014	108	Don Armando's Second Avenue Rumba Band	I'm An Indian Too	Tapes (The Rapture)
Sun Dec 14 17:12:05 2014	108	Ratatat	Shempi	LP3
Sun Dec 14 17:15:51 2014	110	Tough Alliance	25 Years And Runnin'	New Waves
Sun Dec 14 17:21:07 2014	109	Young & Sick	Glass	Glass
Sun Dec 14 17:24:21 2014	106	Pompeya	NobodyS Truth	Tropical
Sun Dec 14 17:27:45 2014	103	Poolside	Why You Wanna	Pacific Standard Time
Sun Dec 14 17:32:40 2014	106	Bird & The Bee	Love Letter To Japan	Ray Guns Are Not Just The Future
Sun Dec 14 17:36:31 2014	108	Slushco	When I Met The Boss Of Nova	When I met the boss of nova
Sun Dec 14 17:40:08 2014	106	Flaming Lips	In The Morning Of The Magician	Yoshimi Battles the Pink Robots (Deluxe Edition CD + DVD)
Sun Dec 14 17:46:19 2014	96	Rainbow Arabia	Harlem Sunrise	Kabukimono
Sun Dec 14 17:50:07 2014	91	Junior Senior	Can I Get Get Get (Album Versi	The Wedding Collection
Sun Dec 14 17:53:15 2014	89	Presets	Steamworks	Beams
Sun Dec 14 17:57:32 2014	86	Ruby Suns	Haunted House	Fight Softly
Sun Dec 14 17:59:56 2014	84	Wallpaper.	Ddd	Doodoo Face
Sun Dec 14 18:03:30 2014	83	New Young Pony Club	Fan	Fantastic Playroom
Sun Dec 14 18:06:44 2014	82	Fujiya & Miyagi	Knickerbocker	Lightbulbs
Sun Dec 14 18:10:08 2014	82	Pretty Lights	Pretty Lights Vs Radiohead Vs Nirvana Vs Nin	Pretty Lights 2011 Remixes
Sun Dec 14 18:14:58 2014	83	Malbec	It Won't Feel Right	The Answering Machine
Sun Dec 14 18:19:18 2014	85	Cassettes Won't Listen	Large Radio	Small-time Machine
Sun Dec 14 18:23:28 2014	91	Heartsrevolution	KISS	Heartsrevolution LP
Sun Dec 14 18:26:39 2014	88	Datarock	Laurie	Datarock Datarock
Sun Dec 14 18:31:00 2014	86	Chairlift	Garbage	Does You Inspire You
Sun Dec 14 18:35:34 2014	85	Kraak & Smaak Feat. Sam Duckworth	Good for the City	Good for the City
Sun Dec 14 18:40:17 2014	86	Does It Offend You, Yeah	Weird Science	You Have No Idea What You're Getting Yourself Into
Sun Dec 14 18:45:16 2014	81	Butterfly Bones	Magic Magic	Pretty Feelings
Sun Dec 14 18:49:54 2014	79	Whip	Divebomb	X Marks Destination
Sun Dec 14 18:55:33 2014	71	Phenomenal Handclap Band	You'll Disappear	The Phenomenal Handclap Band
Sun Dec 14 18:59:27 2014	76	TYTHE	Careless Woman	& Also With You
Sun Dec 14 19:04:36 2014	80	Bird & The Bee	Diamond Dave	Ray Guns Are Not Just The Future
Sun Dec 14 19:07:43 2014	80	Chad Van Gaalen	Tmnt Mask	n/a
Sun Dec 14 19:11:07 2014	80	Discovery	Can You Discover?	LP
Sun Dec 14 19:13:27 2014	79	Hot Chip	Ready For The Floor (L.A. Riots And Villains Remix)	www.pandatoes.blogspot.com
Sun Dec 14 19:18:59 2014	80	Mux Mool	Enceladus	Skulltaste
Sun Dec 14 19:23:36 2014	81	Bachelorette	Mind Warp	n/a
Sun Dec 14 19:27:07 2014	83	Groove Armada	History (Featuring Will Young)	Black Light
