Wed Jan  1 00:01:17 2014	198	B.b. King	Auld Lang Syne	A Christmas Celebration Of Hope
Thu Jan  9 16:07:48 2014	52	Forro In The Dark	Santa Claus Is Coming	Forro Christmas EP
Thu Jan  9 16:09:43 2014	54	Jimmy Mcgriff	Santa Claus Is Coming To Town, White Christmas	Ultra-Lounge: Christmas Cocktails, Part One
Thu Jan  9 16:16:32 2014	56	Ferrante And Teicher & Les Baxter	Sleigh Ride, Santa Claus' Party	Ultra-Lounge: Christmas Cocktails 2
Thu Jan  9 16:20:47 2014	59	Caiola & Ortolani, Jimmy Mc Griff	Sleigh Ride, Jingle Bells	Ultra-Lounge - Christmas Cocktails, Part Two
Thu Jan  9 16:26:52 2014	57	Billy Paul Williams Featuring Nicole Henry	Santa Claus Is Coming To Town	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  9 16:31:09 2014	62	Herb Alpert	The Bell That Couldn't Jingle	Herb Alpert & The Tijuana Brass Christmas Album
Thu Jan  9 16:33:48 2014	62	Mel Torme	The Christmas Song (Michael Kessler Open Fire Mix)	A Six Degrees Collection: Christmas Remixed
Thu Jan  9 16:37:27 2014	61	Inverse Cinematics	The First Noel	The Reindeer Room: A Christmas Chillout
Thu Jan  9 16:42:57 2014	62	Charles Afton	Dance Of The Sugar Plum Fairy	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  9 16:46:50 2014	60	Perfect Project	Santa Baby	The Mistletoe Lounge
Thu Jan  9 16:50:01 2014	58	Groovecatcher	O Come O Come Emmanuel	The Mistletoe Lounge
Thu Jan  9 16:55:08 2014	56	Kurt Elling	Cool Yule	Yule Be Boppin'
Thu Jan  9 16:58:26 2014	57	Natascha	Silent Night	Christmas Chill Out
Thu Jan  9 17:01:36 2014	54	Lionel Hampton Orchestra	Boogie Woogie Santa Claus	Swingin' Christmas
Thu Jan  9 17:04:20 2014	51	Jacky Terrasson	Adeste Fideles, Little Drumer Boy Jam	Yule Be Boppin'
Thu Jan  9 17:07:41 2014	49	Jon Kennedy	The Goose Is Getting Fat	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  9 17:11:56 2014	47	Vince Guaraldi Trio	Greensleeves	A Charlie Brown Christmas
Thu Jan  9 17:17:24 2014	48	Dean Martin	Blue Christmas	Christmas With Dino
Thu Jan  9 17:19:36 2014	46	Edmundo Ros	My Favorite Things	Hollywood Cha Cha Cha/Broadway Goes Latin
Thu Jan  9 17:21:37 2014	46	Jo Stafford	Winter Weather	Wonderland: Cool December, A Warm And Fuzzy Winter
Thu Jan  9 17:23:22 2014	46	Shawn Lee's Ping Pong Orchestra	Jingle Bells	A Very Ping Pong Christmas: Funky Treats From Santa's Bag (Ubiquity Records)
Thu Jan  9 17:26:26 2014	46	Charlie Parker (King Kooba Remix)	White Christmas	Christmas Remixed 2
Thu Jan  9 17:30:27 2014	48	Lenny B (Featuring David Verbist)	Feliz Navidad	The Mistletoe Lounge
Thu Jan  9 17:34:56 2014	46	Shannon Curfman	Please Come Home For Christmas	Christmas Calling
Thu Jan  9 17:37:48 2014	45	Red Connection	O' Tannenbaum [Oh, Dancing Tree Mix]	Holiday Remixed: Reworked classics and originals from the Mistletoe Lounge
Thu Jan  9 17:40:59 2014	43	Jackie Gleason And Jack Marshall	I'll Be Home For Christmas, Baby It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part One
Thu Jan  9 17:45:11 2014	45	Tonal With Burl Ives	Have A Holly Jolly Christmas	Holiday Chill
Thu Jan  9 17:46:31 2014	44	Jimmy Durante	Frosty The Snowman	A Bachelor Pad Christmas
Thu Jan  9 17:49:24 2014	42	Arthur Lyman	Sleigh Ride	With A Christmas Vibe
Thu Jan  9 17:51:22 2014	42	Julie London	I'd Like You For Christmas	Ultra-Lounge: Christmas Cocktails, Part One
Thu Jan  9 17:53:54 2014	43	Groovy Waters	Little Drummer Boy	Christmas Chill Out
Thu Jan  9 17:57:08 2014	45	Space Gang	O Come, All Ye Faithful	Christmas Chill Out
Thu Jan  9 17:59:54 2014	44	Amazonics	Winter Wonderland	Christmas Chill Out
Thu Jan  9 18:02:24 2014	43	Eden Atwood	Let It Snow, Let It Snow, Let it snow	A Concord Jazz Christmas
Thu Jan  9 18:06:38 2014	47	Al Caiola & Riz Ortolani	Holiday On Skis	Ultra-Lounge: Christmas Cocktails, Part One
Thu Jan  9 18:09:01 2014	46	Frank Sinatra	It Came Upon A Midnight Clear	Christmas With The Rat Pack
Thu Jan  9 18:11:48 2014	44	George Winston	Carol Of The Bells	December: Anniversary Edition
Thu Jan  9 18:15:31 2014	44	Late Night Alumni	Songs Of The Morning	hOMe For The Holidays
Thu Jan  9 18:19:35 2014	43	Nancy Wilson	The Christmas Waltz	Ultra-Lounge: Christmas Cocktails 2
Thu Jan  9 18:22:08 2014	47	Jimmy Smith	Santa Claus Is Coming To Town	Christmas '64
Thu Jan  9 18:27:20 2014	50	Karmacoda	Baby It's Cold Outside	n/a
Thu Jan  9 18:32:18 2014	50	Holluridge Strings	Jingle Bells, Jingle Bell Rock	Ultra-Lounge: Christmas Cocktails, Part One
Thu Jan  9 18:37:29 2014	47	Les Brown & Band	I've Got My Love To Keep Me Warm [Psapp's Lady Remix]	Merry Mixmas
Thu Jan  9 18:40:20 2014	45	Rithma	Pyscho Jingle Funk	hOMe For The Holidays
Thu Jan  9 18:44:58 2014	46	Source	Awaken	Holiday Remixed
Thu Jan  9 18:49:22 2014	42	Lena Horn	Let It Snow Let It Snow Let It Snow [Suedo Jazz Remix]	Merry Mixmas
Thu Jan  9 18:52:12 2014	41	Billy Paul Williams	Ye Merry Gents	The Mistletoe Lounge
Thu Jan  9 18:56:14 2014	40	Madison Park	Winter Wonderland (Vocal Mix)	The Mistletoe Lounge
Thu Jan  9 18:59:52 2014	39	Stan Kenton	What Is A Santa Claus	Ultra-Lounge: Christmas Cocktails 2
Thu Jan  9 19:02:20 2014	38	Jack Jezzro And Friends	The Christmas Song	Bossa Nova Christmas (Amazon Exclusive)
Thu Jan  9 19:06:39 2014	38	Kubris Blumen	We Three Kings	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  9 19:11:53 2014	39	Kay Starr	The Man With The Bag [Thunderball Remix]	Merry Mixmas
Thu Jan  9 19:15:17 2014	39	Mahalia Jackson (46bliss Remix)	Silent Night	Christmas Remixed 2
Thu Jan  9 19:18:51 2014	40	Billy Paul Williams Featuring Nicole Henry	Good King Wenceslas	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  9 19:24:26 2014	39	Tex Beneke	A Root'n Toot'n Santa Claus	Swingin' Christmas
Thu Jan  9 19:27:20 2014	42	Love Colony Feat. Six	Christmas Is A Feeling In Your Heart	The Reindeer Room: A Christmas Chillout
Thu Jan  9 19:30:19 2014	41	Lena Horne	Jingle All The Way	Ultra-Lounge: Christmas Cocktails 2
Thu Jan  9 19:32:44 2014	43	Jack Jezzro Feat. Sam Levine	I Saw Mommy Kissing Santa Clau	Bossa Nova Christmas
Thu Jan  9 19:36:58 2014	43	Les Brown And His Band Of Renown	The Nutcracker Suite	Ultra-Lounge / Christmas Cocktails
Thu Jan  9 19:43:22 2014	42	Jack Jones	Mistletoe And Holly	Swingin' Christmas
Thu Jan  9 19:45:08 2014	42	June Christy	The Merriest	Ultra-Lounge: Christmas Cocktails 2
Thu Jan  9 19:47:07 2014	40	Marjorie Hughes	Little Jack Frost Get Lost	Wonderland: Cool December, A Warm And Fuzzy Winter
Thu Jan  9 19:49:48 2014	42	Manhattan Transfer	Happy Holiday, The Holiday Season (Medley)	The Christmas Album
Thu Jan  9 19:53:41 2014	44	Trembling Blue Stars	Christmas & Train-Trips & Things	A Certain Evening Light
Thu Jan  9 19:56:57 2014	44	Sutro Heights	Winter Wonderland	hOMe For The Holidays
Thu Jan  9 20:01:10 2014	47	GrooveOholics	O Come All Ye Faithful	The Mistletoe Lounge
Thu Jan  9 20:04:56 2014	45	Arthur Lyman	The Little Drummer Boy	With A Christmas Vibe
Thu Jan  9 20:07:14 2014	46	Joe Williams & Harry 'sweets'	Winter Weather	Together/Have a Good Time
Thu Jan  9 20:09:06 2014	46	Pink House	Have Yourself A Merry Little Christmas	Christmas Chill Out
Thu Jan  9 20:12:39 2014	47	Found Sound Orchestra	Four Xmas	Christmas Midgets
Thu Jan  9 20:16:00 2014	50	J-Boogie	Under The Christmas Tree	hOMe For The Holidays
Thu Jan  9 20:20:19 2014	53	Oscar Peterson	Have Yourself A Merry Little C	An Oscar Peterson Christmas
Thu Jan  9 20:24:10 2014	49	Frank Sinatra	Hark The Herald Angels Sing	Christmas With The Rat Pack
Thu Jan  9 20:26:23 2014	46	John Zorn	Christmas Time Is Here	A Dreamer's Christmas
Thu Jan  9 20:30:55 2014	48	Tonal With Doris Day	Toyland	Holiday Chill
Thu Jan  9 20:33:44 2014	47	Craig Taubman	Maoz Tzur	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Thu Jan  9 20:36:58 2014	47	Casey Nefey	Psyonics Night	hOme for the Holidays
Thu Jan  9 20:41:08 2014	47	King Kooba	O Christmas Tree	hOMe For The Holidays
Thu Jan  9 20:46:06 2014	47	Jack Grassel	Sleigh Ride	All I Want for Christmas is Jazz
Thu Jan  9 20:51:52 2014	46	Nancy Wilson	The Christmas Waltz [Away Team Remix]	The Mistletoe Lounge
Thu Jan  9 20:55:54 2014	49	Jon Kennedy	A Child Is Born	The Reindeer Room: A Christmas Chillout
Thu Jan  9 20:59:22 2014	49	Woody Phillips	Jingle Bells	A Toolbox Christmas
Thu Jan  9 21:01:08 2014	50	Bing Crosby (Kaskade Remix)	White Christmas	Christmas Remixed 2
Thu Jan  9 21:04:38 2014	52	Dean Martin	Baby, It's Cold Outside [Arp Remix]	Merry Mixmas
Thu Jan  9 21:08:44 2014	53	Peg La Centra	There's Frost On The Moon	The Complete Recordings 1934 -1937
Thu Jan  9 21:11:35 2014	50	Rauder And Hobbs	Do You Hear What I Hear	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  9 21:16:56 2014	54	Pizarelli, John	What Are You Doing New Year's Eve	Wonderland: Cool December, A Warm And Fuzzy Winter
Thu Jan  9 21:21:08 2014	50	Sunday People	The First Noel	The Mistletoe Lounge
Thu Jan  9 21:26:10 2014	50	Jimmy Smith	The Christmas Song	Christmas '64
Thu Jan  9 21:30:40 2014	54	Les Brown	Let It Snow, Let It Snow, Let It Snow	Swingin' Christmas
Thu Jan  9 21:33:15 2014	54	Kaskade	Still Still Still	hOMe For The Holidays
Thu Jan  9 21:37:16 2014	54	Bob Atcher, Dinning Sisters	Christmas Island	Ultra-Lounge: Christmas Cocktails 2
Thu Jan  9 21:39:37 2014	52	Berlin Symphony Orchestra	The Nutcracker Suite (Baz Kuts Breaks Mix)	A Six Degrees Collection: Christmas Remixed
Thu Jan  9 21:43:48 2014	51	Bob Francis	That Swingin' Manger	Swingin' Christmas
Thu Jan  9 21:46:10 2014	53	Jack Jezzro Feat. Sam Levine	I Saw Mommy Kissing Santa Clau	Bossa Nova Christmas
Thu Jan  9 21:50:24 2014	53	Ray Anthony	Christmas Trumpets, We Wish You A Merry Christmas	Ultra-Lounge: Christmas Cocktails, Part One
Thu Jan  9 21:54:42 2014	49	Caribbean Jazz Project	Angels We Have Heard On High	Latin Jazz Christmas
Thu Jan  9 21:59:28 2014	47	Phantom Planet	Winter Wonderland	Maybe This Christmas
Thu Jan  9 22:02:00 2014	47	Jo Stafford	The Christmas Blues	Swingin' Christmas
Thu Jan  9 22:04:31 2014	47	Charles Brown (Ohmega Watts Remix)	I'll Be Home For Christmas	Christmas Remixed 2
Thu Jan  9 22:08:08 2014	47	Herb Alpert	My Favorite Things	Herb Alpert & The Tijuana Brass Christmas Album
Thu Jan  9 22:11:06 2014	49	Julie London	I've Got My Love To Keep Me Warm	Ultra Lounge: Christmas Cocktails Part 3
Thu Jan  9 22:15:09 2014	50	Berlin Symphony Orchestra (Red Baron Remix)	Dance Of The Sugar Plum Fairy	Christmas Remixed 2
Thu Jan  9 22:17:47 2014	48	Rudolph & Blitzen	Suo Gan (Traditional Welsh Tune)	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  9 22:22:10 2014	45	Paul Mauriat And His Orchestra	O' Tannenbaum (O' Christmas Tree)	The Christmas Album
Thu Jan  9 22:23:58 2014	46	Capitol Studio Orchestra	Cha-Cha All The Way	Ultra-Lounge: Christmas Cocktails, Part One
Thu Jan  9 22:26:19 2014	46	Dr.M	Silent Night	The Reindeer Room: A Christmas Chillout
Thu Jan  9 22:31:21 2014	48	Myntee	Hard Candy Christmas	Reindeer Room Volume II - A Christmas Chillout
Thu Jan  9 22:36:17 2014	50	Eddie Dunstedter	I Saw Mommy Kissing Santa Clause, Jingle Bells Bossa Nova	Ultra-Lounge: Christmas Cocktails, Part One
Thu Jan  9 22:40:51 2014	47	Rosemary Clooney (Mno Remix)	Have Yourself A Very Merry Christmas	Christmas Remixed 2
Thu Jan  9 22:44:42 2014	46	Vince Guaraldi Trio	O Tannenbaum	A Charlie Brown Christmas
Thu Jan  9 22:49:41 2014	46	Marlena Shaw	Have Yourself A Merry Little Christmas	A Concord Jazz Christmas 2
Thu Jan  9 22:53:51 2014	44	Dj Style	Santa Claus Is Coming To Town	Christmas Chill Out
Thu Jan  9 22:56:19 2014	44	Cssr State Philharmonic (Patrick Krouchian Remix)	Good King Wenceslas	Christmas Remixed 2
Thu Jan  9 23:01:36 2014	42	Les Brown, Starlighters	I've Got My Love To Keep Me Warm, Jing-A-Ling	Ultra-Lounge: Christmas Cocktails 2
Thu Jan  9 23:06:44 2014	43	11 Acorn Lane	Jingle Bells	Happy Holy Days
Thu Jan  9 23:09:34 2014	44	Frank Sinatra	I Believe	Christmas With The Rat Pack
Thu Jan  9 23:12:11 2014	46	Patti Page (Rondo Brothers Remix)	Frosty The Snowman	Christmas Remixed 2
Thu Jan  9 23:15:54 2014	46	Durbin Elf	Carol Of The Bells	The Reindeer Room: A Christmas Chillout
Thu Jan  9 23:20:12 2014	48	Colossus	Charlie Brown Cut Up	hOMe For The Holidays
Thu Jan  9 23:22:07 2014	48	Tex Beneke	Sleigh Ride	Swingin' Christmas
Thu Jan  9 23:25:08 2014	49	Fever Audio	Lil' Drummer Boy [Big Drummer Man Remix]	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Thu Jan  9 23:30:26 2014	50	Juan Atkins	Snowflakes Falling (Juan Atkins Mix)	Christmas Eclectic
Thu Jan  9 23:34:55 2014	50	Moog Machine	Joy To The World	Christmas Becomes Electric
Thu Jan  9 23:35:56 2014	51	Duke Ellington	Jingle Bells (Robbie Hardkiss Remix)	A Six Degrees Collection: Christmas Remixed
Thu Jan  9 23:39:44 2014	49	Dean Martin, Frank Sinatra	A Marshmallow World	Christmas With The Rat Pack
Thu Jan  9 23:41:55 2014	48	Various Artists	The Christmas Song	The Reindeer Room: A Christmas Chillout
Thu Jan  9 23:45:56 2014	50	Mel Torme	The Christmas Song	Christmas Songs
Thu Jan  9 23:48:38 2014	52	Found Sound Orchestra	Sleighing Bells	Christmas Midgets
Thu Jan  9 23:51:54 2014	53	Sunday People	Ask Yourself	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Thu Jan  9 23:57:22 2014	51	Rene Marie	Winter Wonderland	Wonderland: Cool December, A Warm And Fuzzy Winter
Fri Jan 10 00:00:23 2014	51	Eartha Kitt	Santa Baby [Alexkid & Dj Sleep Remix]	Merry Mixmas
Fri Jan 10 00:03:52 2014	52	Space Gang	Christmas (Baby, Please Come Home)	Christmas Chill Out
Fri Jan 10 00:07:29 2014	53	Ferrante And Teicher	Brazillian Sleigh Bells	Ultra-Lounge Christmas Cocktails Vol. 4
Fri Jan 10 00:10:26 2014	52	J.A.C.E.	Angels We Have Heard	Mistletoe Lounge
Fri Jan 10 00:15:23 2014	54	Craig Taubman	Mi Ymaleil	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Fri Jan 10 00:19:00 2014	53	Jack Johnson	Rudolph The Red Nosed Reindeer	Maybe This Christmas
Fri Jan 10 00:21:13 2014	53	Jimmy Mc Griff	I Saw Mommy Kissing Santa Claus	Ultra-Lounge / Christmas Cocktails Volume II
Fri Jan 10 00:27:44 2014	56	Bing Crosby	Happy Holidays (Beef Wellington Remix)	A Six Degrees Collection: Christmas Remixed
Fri Jan 10 00:30:58 2014	55	June Christy	The Merriest [Thunderball Mix]	Merry Mixmas
Fri Jan 10 00:34:20 2014	61	Julie London	I'd Like You For Christmas [Ursula 1000 Remix]	Merry Mixmas
Fri Jan 10 00:38:10 2014	62	Neurobic (Featuring Janja Hvala)	Silent Night	The Mistletoe Lounge
Fri Jan 10 00:41:40 2014	59	Tetsui Nagaka	Faithful Ye Come	Reindeer Room Volume II - A Christmas Chillout
Fri Jan 10 00:45:24 2014	59	Dean Martin	The Christmas Blues	Christmas With Dino
Fri Jan 10 00:48:12 2014	59	Montesco	O Holy Night Featuring Laurent Caillat	hOMe For The Holidays Volume Two
Fri Jan 10 00:52:12 2014	58	Cortex Cure	I Believe In Father Christmas	The Reindeer Room: A Christmas Chillout
Fri Jan 10 00:57:08 2014	56	Kabanjak	Holy Night	n/a
Fri Jan 10 01:00:46 2014	55	Al Di Meola	Greensleeves	Winter Nights
Fri Jan 10 01:03:23 2014	53	Oscar Peterson	God Rest Ye Merry Gentlemen	All I Want for Christmas is Jazz
Fri Jan 10 01:06:43 2014	52	Nat King Cole	The Christmas Song (Merry Christmas To You)	The Capitol Collectors Series
Fri Jan 10 01:09:48 2014	52	Caiola & Ortolani, Jimmy Mc Griff	Sleigh Ride, Jingle Bells	Ultra-Lounge - Christmas Cocktails, Part Two
Fri Jan 10 01:15:52 2014	52	Connie Francis	Winter Wonderland	Christmas Cheer
Fri Jan 10 01:18:45 2014	54	Groovecatcher	O Come O Come Emmanuel	The Mistletoe Lounge
Fri Jan 10 01:23:48 2014	55	Ella Fitzgerald	Sleigh Ride [The Latin Project Remix]	Merry Mixmas
Fri Jan 10 01:27:46 2014	56	Herb Alpert	Jesu, Joy Of Man's Desiring	Herb Alpert & The Tijuana Brass Christmas Album
Fri Jan 10 01:31:08 2014	54	Vince Guaraldi Trio	Christmas Time Is Here (Vocal)	A Charlie Brown Christmas
Fri Jan 10 01:33:49 2014	54	Jacky Terrasson	Adeste Fideles, Little Drumer Boy Jam	Yule Be Boppin'
Fri Jan 10 01:37:11 2014	53	Hot Toddy	Hark The Herald Angels Sing	holiday remixed: Reworked classics and originals from the Mistletoe Lounge
Fri Jan 10 01:40:20 2014	53	Love Colony Feat. Six	White Christmas	The Reindeer Room: A Christmas Chillout
Fri Jan 10 01:44:21 2014	53	Lionel Hampton Orchestra	Boogie Woogie Santa Claus	Swingin' Christmas
Fri Jan 10 01:47:01 2014	53	Tonal With Louis Armstrong	'Zat You Santa Claus	Holiday Chill
Fri Jan 10 01:49:41 2014	53	Lenny B (Featuring David Verbist)	Feliz Navidad	The Mistletoe Lounge
Fri Jan 10 01:54:14 2014	55	Lou Rawls	Merry Christmas, Baby	Ultra-Lounge: Christmas Cocktails 2
Fri Jan 10 01:56:52 2014	56	Morgan, G & Christine	Jingle Bells	Christmas Chill Out
Fri Jan 10 02:00:39 2014	54	Madison Park Vs. Lenny B	Winter Wonderland	holiday remixed: Reworked classics and originals from the Mistletoe Lounge
Fri Jan 10 02:04:45 2014	53	Frank Sinatra	Have Yourself A Merry Little Christmas	Christmas With The Rat Pack
Fri Jan 10 02:08:09 2014	52	Eddie Dunstedter	Silver Bells	Ultra-Lounge Christmas Cocktails Vol. 4
Fri Jan 10 02:09:54 2014	53	Space Gang	O Come, All Ye Faithful	Christmas Chill Out
Fri Jan 10 02:12:37 2014	52	Led Vs. Panaphonic	My Favorite Things	Reindeer Room Volume II - A Christmas Chillout
Fri Jan 10 02:17:52 2014	54	Red Connection	O' Tannenbaum [Oh, Dancing Tree Mix]	Holiday Remixed: Reworked classics and originals from the Mistletoe Lounge
Fri Jan 10 02:21:07 2014	53	Jack Jezzro Feat. Lori Mechem	White Christmas (Feat. Lori Me	n/a
Fri Jan 10 02:24:52 2014	52	Carmen Mc Rae & Sammy Davis Jr.	Baby, It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part 3
Fri Jan 10 02:28:01 2014	52	Ray Anthony	Christmas Kisses	Ultra-Lounge: Christmas Cocktails, Part One
Fri Jan 10 02:29:59 2014	52	Kurt Elling	Cool Yule	Yule Be Boppin'
Fri Jan 10 02:33:34 2014	52	Late Night Alumni	Songs Of The Morning	hOMe For The Holidays
Fri Jan 10 02:37:40 2014	54	Ferrante And Teicher & Les Baxter	Sleigh Ride, Santa Claus' Party	Ultra-Lounge: Christmas Cocktails 2
Fri Jan 10 02:42:09 2014	52	Dean Martin	White Christmas (Bonus Alternate Version)	Christmas With Dino
Fri Jan 10 02:44:43 2014	52	Perfect Project	Santa Baby	The Mistletoe Lounge
Fri Jan 10 02:47:55 2014	51	Rithma	Pyscho Jingle Funk	hOMe For The Holidays
Fri Jan 10 02:52:39 2014	52	Manhattan Transfer	Snowfall	The Christmas Album
Fri Jan 10 02:58:00 2014	55	Vic Damone	It's A Marshmallow World	Swingin' Christmas
Fri Jan 10 03:00:13 2014	52	Fiona Apple	Frosty The Snowman	Christmas Calling
Fri Jan 10 03:02:15 2014	50	Spooky Monkey Featuring Harmony	She Won't Be Home	Reindeer Room Volume II - A Christmas Chillout
Fri Jan 10 03:06:40 2014	51	Kay Starr	(Everybody's Waiting' For) The Man In The Bag	Ultra-Lounge: Christmas Cocktails, Part One
Fri Jan 10 03:09:18 2014	50	Urban Love	Let It Snow	Christmas Chill Out
Fri Jan 10 03:12:11 2014	50	Madison Park	Winter Wonderland (Vocal Mix)	The Mistletoe Lounge
Fri Jan 10 03:15:50 2014	52	Rockapella	Like Christmas	Rockapella Christmas
Fri Jan 10 03:18:27 2014	50	Caribbean Jazz Project	Silent Night	Latin Jazz Christmas
Fri Jan 10 03:24:20 2014	51	Peggy Lee	I Like A Sleigh Ride (Jingle Bells)	Traditional Christmas Vol 2 - Silver Bells
Fri Jan 10 03:26:17 2014	50	June Christy	Sorry To See You Go	Ultra Lounge: Christmas Cocktails Part 3
Fri Jan 10 03:28:30 2014	50	Eddie Lockjaw Davis	Santa Claus Is Coming To Town	Swingin' Christmas
Fri Jan 10 03:30:48 2014	51	Forro In The Dark	Santa Claus Is Coming	Forro Christmas EP
Fri Jan 10 03:32:43 2014	49	Vince Guaraldi Trio	Christmas Time Is Here [Markus Enochson Remix]	Merry Mixmas
Fri Jan 10 03:36:02 2014	49	Herb Alpert	The Bell That Couldn't Jingle	Herb Alpert & The Tijuana Brass Christmas Album
Fri Jan 10 03:38:41 2014	49	Source	Awaken	Holiday Remixed
Fri Jan 10 03:43:05 2014	52	Jackie Gleason And Jack Marshall	I'll Be Home For Christmas, Baby It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part One
Fri Jan 10 03:47:34 2014	51	Al Velilla	Jingle Beats	hOMe For The Holidays Volume Two
Fri Jan 10 03:51:55 2014	53	Amazonics	Winter Wonderland	Christmas Chill Out
Fri Jan 10 03:54:30 2014	57	Esquivel	White Christmas	Swingin' Christmas
Fri Jan 10 03:56:12 2014	57	Blitzen Trapper	Christmas Is Coming Soon	I'll Stay Til After Christmas
Fri Jan 10 03:59:08 2014	55	Tonal With Vic Damone	Silent Night	Holiday Chill
Fri Jan 10 04:00:22 2014	54	Al Di Meola	The First Noel	Winter Nights
Fri Jan 10 04:03:32 2014	55	Sammy Davis Jr.	Jingle Bells	Christmas With The Rat Pack
Fri Jan 10 04:05:34 2014	53	Herb Alpert	Las Mananitas	Herb Alpert & The Tijuana Brass Christmas Album
Fri Jan 10 04:08:19 2014	55	David Rose	Medley Toyland, Silent Night, Oh Come All Ye Faithful	Christmas with the Royal Philharmonic Orchestra
Fri Jan 10 04:11:37 2014	56	Woody Phillips	Good King Wenceslas	A Toolbox Christmas
Fri Jan 10 04:14:15 2014	56	Partridge Family	Have Yourself A Merry Little Christmas	Partridge Family Christmas
Fri Jan 10 04:16:31 2014	55	Jack Mcduff	Winter Wonderland	A Concord Jazz Christmas 2
Fri Jan 10 04:20:13 2014	57	Peggy Lee	White Christmas	Ultra Lounge: Christmas Cocktails Part 3
Fri Jan 10 04:22:11 2014	58	Nacho Marco	Blizzard	hOMe For The Holidays Volume Two
Fri Jan 10 04:25:44 2014	55	Zigo Feat. Joan Rochette	Sleigh Ride	The Reindeer Room: A Christmas Chillout
Fri Jan 10 04:31:32 2014	56	Shannon Curfman	Please Come Home For Christmas	Christmas Calling
Fri Jan 10 04:34:27 2014	53	Billy Paul Williams	Ye Merry Gents	The Mistletoe Lounge
